ml;pH;sec;°C
0.875;5.504;132.0;20.1
0.883;5.438;133.1;20.1
0.890;5.463;134.3;20.1
0.898;5.445;135.4;20.1
0.905;5.467;136.5;20.1
0.913;5.428;137.7;20.1
0.921;5.424;138.8;20.1
0.928;5.366;140.0;20.1
0.936;5.240;141.1;20.1
0.943;5.263;142.2;20.1
0.951;5.304;143.4;20.1
0.959;5.304;144.5;20.1
0.966;5.273;145.7;20.1
0.974;5.291;146.8;20.1
0.981;5.308;148.0;20.1
0.989;5.269;149.1;20.1
0.997;5.238;150.2;20.1
1.004;5.063;151.4;20.1
1.012;4.954;152.5;20.1
1.014;4.881;152.9;20.1
1.014;5.295;163.0;20.3
1.014;5.295;163.0;20.3
1.014;5.314;163.2;20.3
1.021;5.109;164.3;20.3
1.029;5.033;165.4;20.3
1.036;5.082;166.6;20.3
1.044;4.946;167.7;20.3
1.047;4.978;168.3;20.3
1.049;4.893;168.7;20.3
1.049;5.166;178.8;20.3
1.049;5.166;178.8;20.3
1.049;5.229;178.9;20.3
1.056;5.182;180.1;20.3
1.064;5.116;181.2;20.3
1.071;5.038;182.4;20.3
1.077;4.920;183.3;20.3
1.077;5.094;193.4;20.3
1.077;5.094;193.4;20.3
1.077;5.106;193.6;20.3
1.084;5.107;194.7;20.3
1.092;5.009;195.9;20.3
1.097;4.868;196.6;20.3
1.097;5.016;206.7;20.3
1.097;5.016;206.7;20.3
1.097;5.004;206.9;20.3
1.105;4.953;208.2;20.3
1.105;4.953;208.2;20.3
1.107;4.914;208.6;20.3
1.117;4.904;230.3;20.3
1.127;4.867;241.9;20.3
1.137;4.790;253.5;20.3
1.147;4.694;265.1;20.3
1.157;4.707;276.7;20.3
1.167;4.653;288.3;20.3
1.177;4.702;299.9;20.3
1.187;4.643;311.5;20.3
1.197;4.416;323.1;20.4
1.207;4.368;334.7;20.4
1.217;4.334;346.3;20.4
1.227;4.247;357.9;20.4
1.237;4.065;369.4;20.4
1.247;4.090;381.0;20.4
1.257;3.923;392.6;20.4
1.267;3.930;404.2;20.4
1.277;3.916;415.8;20.4
1.287;3.892;427.4;20.4
1.297;3.707;439.0;20.4
1.307;3.797;450.6;20.4
1.317;3.657;462.2;20.4
1.327;3.564;473.8;20.4
1.337;3.668;485.4;20.4
1.347;3.504;497.0;20.4
1.357;3.565;508.6;20.4
1.367;3.462;520.2;20.5
1.367;3.543;520.4;20.5
1.377;3.495;532.0;20.5
1.377;3.501;532.4;20.5
1.387;3.388;544.0;20.5
1.387;3.519;544.2;20.5
1.397;3.366;555.8;20.5
1.397;3.495;555.9;20.5
1.407;3.388;567.5;20.5
1.407;3.468;577.6;20.5
