ml;pH;sec;°C
0.548;6.249;82.9;20.5
0.555;6.232;84.1;20.5
0.563;6.292;85.2;20.5
0.571;6.364;86.4;20.5
0.578;6.316;87.5;20.5
0.586;6.171;88.6;20.5
0.593;6.128;89.8;20.5
0.601;6.191;90.9;20.5
0.609;6.252;92.1;20.5
0.616;6.258;93.2;20.5
0.624;6.263;94.3;20.5
0.631;6.167;95.5;20.5
0.639;6.069;96.6;20.5
0.647;6.023;97.8;20.5
0.654;6.051;98.9;20.5
0.662;6.070;100.1;20.5
0.670;6.158;101.2;20.5
0.677;6.149;102.3;20.5
0.685;6.069;103.5;20.5
0.692;5.980;104.6;20.5
0.700;5.927;105.8;20.5
0.708;5.924;106.9;20.5
0.715;5.936;108.0;20.5
0.723;6.034;109.2;20.5
0.730;6.071;110.3;20.5
0.738;5.952;111.5;20.5
0.746;5.897;112.6;20.5
0.753;5.784;113.7;20.5
0.761;5.827;114.9;20.5
0.769;5.844;116.0;20.5
0.776;5.909;117.2;20.5
0.784;5.909;118.3;20.5
0.791;5.831;119.5;20.5
0.799;5.728;120.6;20.5
0.807;5.681;121.7;20.5
0.814;5.698;122.9;20.5
0.822;5.783;124.0;20.5
0.829;5.794;125.2;20.5
0.837;5.728;126.3;20.5
0.845;5.609;127.4;20.5
0.852;5.569;128.6;20.5
0.860;5.616;129.7;20.5
0.868;5.656;130.9;20.5
0.875;5.675;132.0;20.5
0.883;5.614;133.2;20.5
0.890;5.512;134.3;20.5
0.898;5.444;135.4;20.5
0.906;5.464;136.6;20.5
0.913;5.563;137.7;20.5
0.921;5.548;138.9;20.5
0.928;5.501;140.0;20.5
0.936;5.395;141.1;20.5
0.944;5.304;142.3;20.5
0.951;5.273;143.4;20.5
0.959;5.346;144.6;20.5
0.967;5.357;145.7;20.5
0.974;5.346;146.9;20.5
0.982;5.297;148.0;20.5
0.989;5.187;149.1;20.5
0.997;5.101;150.3;20.5
1.005;5.030;151.4;20.5
1.012;4.989;152.6;20.5
1.020;5.004;153.7;20.5
1.027;5.015;154.8;20.5
1.030;5.013;155.2;20.5
1.032;5.014;155.6;20.5
1.034;5.005;156.0;20.5
1.034;5.005;156.0;20.5
1.036;4.999;156.4;20.5
1.038;4.992;156.7;20.5
1.040;4.971;157.1;20.5
1.040;4.971;157.1;20.5
1.042;4.952;157.5;20.5
1.044;4.906;157.9;20.5
1.054;4.785;179.5;20.7
1.064;4.538;191.1;20.7
1.074;4.588;202.7;20.7
1.084;4.426;214.3;20.7
1.094;4.352;225.9;20.7
1.104;4.236;237.5;20.7
1.114;4.268;249.1;20.7
1.124;4.026;260.7;20.7
1.134;4.094;272.3;20.7
1.144;3.891;283.9;20.7
1.154;3.875;295.5;20.7
1.164;3.901;307.1;20.7
1.174;3.712;318.7;20.7
1.184;3.799;330.3;20.7
1.194;3.700;341.9;20.7
1.204;3.608;353.5;20.7
1.214;3.641;365.1;20.7
1.224;3.523;376.7;20.7
1.234;3.566;388.3;20.7
1.244;3.554;399.9;20.7
1.254;3.531;411.5;20.7
1.264;3.397;423.1;20.7
1.264;3.532;423.3;20.7
1.274;3.439;434.9;20.7
1.274;3.498;437.2;20.7
1.284;3.413;448.8;20.7
1.284;3.499;451.6;20.7
1.294;3.340;463.2;20.7
1.294;3.464;473.3;20.7
