ml;pH;sec;°C
0.570;6.266;86.3;21.8
0.578;6.317;87.5;21.8
0.586;6.325;88.6;21.8
0.593;6.356;89.7;21.8
0.601;6.364;90.9;21.8
0.608;6.349;92.0;21.8
0.616;6.272;93.2;21.8
0.624;6.197;94.3;21.8
0.631;6.173;95.5;21.8
0.639;6.128;96.6;21.8
0.646;6.154;97.7;21.8
0.654;6.210;98.9;21.8
0.662;6.226;100.0;21.8
0.669;6.228;101.2;21.8
0.677;6.170;102.3;21.8
0.685;6.086;103.4;21.8
0.692;6.049;104.6;21.8
0.700;5.951;105.7;21.8
0.707;5.924;106.9;21.8
0.715;5.929;108.0;21.8
0.723;5.938;109.1;21.8
0.730;5.995;110.3;21.8
0.738;6.064;111.4;21.8
0.745;6.036;112.6;21.8
0.753;6.008;113.7;21.8
0.761;5.968;114.9;21.8
0.768;5.910;116.0;21.8
0.776;5.895;117.1;21.8
0.783;5.835;118.3;21.8
0.791;5.817;119.4;21.8
0.799;5.832;120.6;21.8
0.806;5.821;121.7;21.8
0.814;5.838;122.8;21.8
0.822;5.893;124.0;21.8
0.829;5.867;125.1;21.8
0.837;5.858;126.3;21.8
0.844;5.829;127.4;21.8
0.852;5.797;128.5;21.8
0.860;5.750;129.7;21.8
0.867;5.681;130.8;21.8
0.875;5.680;132.0;21.8
0.882;5.655;133.1;21.8
0.890;5.666;134.2;21.8
0.898;5.701;135.4;21.8
0.905;5.694;136.5;21.8
0.913;5.693;137.7;21.8
0.920;5.691;138.8;21.8
0.928;5.674;139.9;21.8
0.936;5.643;141.1;21.8
0.943;5.607;142.2;21.8
0.951;5.548;143.4;21.8
0.958;5.511;144.5;21.8
0.966;5.413;145.6;21.8
0.974;5.401;146.8;21.8
0.981;5.373;147.9;21.8
0.989;5.411;149.1;21.8
0.997;5.408;150.2;21.8
1.004;5.431;151.3;21.8
1.012;5.456;152.5;21.8
1.019;5.428;153.6;21.8
1.027;5.384;154.8;21.8
1.035;5.355;155.9;21.8
1.042;5.314;157.1;21.8
1.050;5.252;158.2;21.8
1.057;5.191;159.3;21.8
1.065;5.142;160.5;21.8
1.073;5.121;161.6;21.8
1.080;5.111;162.8;21.8
1.088;5.090;163.9;21.8
1.095;5.060;165.0;21.8
1.103;5.084;166.2;21.8
1.111;5.049;167.3;21.8
1.118;5.032;168.5;21.8
1.118;5.032;168.5;21.8
1.120;5.031;168.8;21.8
1.122;5.012;169.2;21.8
1.124;4.992;169.6;21.8
1.124;4.992;169.6;21.8
1.126;4.990;170.0;21.8
1.128;4.977;170.4;21.8
1.130;4.955;170.7;21.8
1.130;4.955;170.8;21.8
1.132;4.947;171.1;21.8
1.134;4.936;171.5;21.8
1.144;4.678;193.2;22.1
1.154;4.584;204.8;22.2
1.164;4.527;216.4;22.2
1.174;4.482;227.9;22.2
1.184;4.429;239.5;22.2
1.194;4.324;251.1;22.1
1.204;4.211;262.7;22.2
1.214;4.099;274.3;22.2
1.224;3.984;285.9;22.2
1.234;3.925;297.5;22.2
1.244;3.872;309.1;22.2
1.254;3.928;320.7;22.2
1.264;3.880;332.3;22.2
1.274;3.704;343.9;22.2
1.284;3.748;355.5;22.2
1.294;3.764;367.1;22.2
1.304;3.660;378.7;22.2
1.314;3.545;390.2;22.2
1.324;3.601;401.8;22.2
1.334;3.610;413.4;22.2
1.344;3.584;425.0;22.2
1.354;3.547;436.6;22.2
1.364;3.488;448.2;22.2
1.364;3.495;450.7;22.2
1.374;3.501;462.3;22.2
1.384;3.476;473.9;22.2
1.384;3.462;483.9;22.2
