ml;pH;sec;°C
0.829;6.041;125.1;22.4
0.837;6.075;126.2;22.4
0.844;6.094;127.4;22.4
0.852;6.064;128.5;22.4
0.859;6.022;129.7;22.4
0.867;5.989;130.8;22.4
0.875;5.966;131.9;22.4
0.882;5.959;133.1;22.4
0.890;6.004;134.2;22.4
0.897;6.014;135.4;22.4
0.905;5.992;136.5;22.4
0.913;5.941;137.7;22.4
0.920;5.919;138.8;22.4
0.928;5.882;139.9;22.4
0.935;5.876;141.1;22.4
0.943;5.877;142.2;22.4
0.951;5.901;143.4;22.4
0.958;5.904;144.5;22.4
0.966;5.892;145.6;22.4
0.974;5.828;146.8;22.4
0.981;5.799;147.9;22.4
0.989;5.783;149.1;22.4
0.996;5.788;150.2;22.4
1.004;5.813;151.3;22.4
1.012;5.830;152.5;22.4
1.019;5.811;153.6;22.4
1.027;5.764;154.8;22.4
1.034;5.715;155.9;22.4
1.042;5.702;157.0;22.4
1.050;5.711;158.2;22.4
1.057;5.714;159.3;22.4
1.065;5.755;160.5;22.4
1.073;5.731;161.6;22.4
1.080;5.668;162.8;22.4
1.088;5.649;163.9;22.4
1.095;5.620;165.0;22.4
1.103;5.622;166.2;22.4
1.111;5.658;167.3;22.4
1.118;5.649;168.5;22.4
1.126;5.652;169.6;22.4
1.133;5.624;170.7;22.4
1.141;5.576;171.9;22.4
1.149;5.556;173.0;22.4
1.156;5.519;174.2;22.4
1.164;5.495;175.3;22.4
1.171;5.501;176.4;22.4
1.179;5.501;177.6;22.4
1.187;5.525;178.7;22.4
1.194;5.510;179.9;22.4
1.202;5.473;181.0;22.4
1.209;5.439;182.1;22.4
1.217;5.400;183.3;22.4
1.225;5.365;184.4;22.4
1.232;5.361;185.6;22.4
1.240;5.345;186.7;22.4
1.248;5.352;187.8;22.4
1.255;5.355;189.0;22.4
1.263;5.305;190.1;22.4
1.270;5.303;191.3;22.4
1.278;5.262;192.4;22.4
1.286;5.224;193.5;22.4
1.293;5.201;194.7;22.4
1.301;5.167;195.8;22.4
1.308;5.150;197.0;22.4
1.316;5.128;198.1;22.4
1.324;5.082;199.2;22.4
1.331;5.097;200.4;22.4
1.339;5.065;201.5;22.4
1.346;5.031;202.7;22.4
1.354;4.988;203.8;22.4
1.363;4.974;205.1;22.4
1.363;4.974;205.2;22.4
1.365;4.967;205.5;22.4
1.367;4.961;205.9;22.4
1.369;4.947;206.3;22.4
1.369;4.947;206.3;22.4
1.371;4.943;206.7;22.4
1.381;4.798;228.3;22.5
1.391;4.736;239.9;22.4
1.401;4.655;251.5;22.5
1.411;4.621;263.1;22.4
1.421;4.498;274.7;22.5
1.431;4.429;286.3;22.4
1.441;4.410;297.9;22.4
1.451;4.295;309.5;22.4
1.461;4.224;321.1;22.5
1.471;4.146;332.7;22.4
1.481;4.129;344.3;22.4
1.491;3.954;355.9;22.4
1.501;4.038;367.5;22.4
1.511;3.843;379.0;22.4
1.521;3.929;390.6;22.4
1.531;3.746;402.2;22.4
1.541;3.830;413.8;22.4
1.551;3.706;425.4;22.4
1.561;3.694;437.0;22.4
1.571;3.660;448.6;22.4
1.581;3.581;460.2;22.4
1.591;3.633;471.8;22.3
1.601;3.498;483.4;22.4
1.611;3.558;495.0;22.4
1.621;3.555;506.6;22.3
1.631;3.413;518.2;22.4
1.631;3.542;518.4;22.4
1.641;3.459;530.0;22.4
1.641;3.496;530.7;22.4
1.651;3.413;542.3;22.3
1.651;3.498;544.0;22.3
1.661;3.388;555.6;22.3
1.661;3.485;565.7;22.3
