ml;pH;sec;°C
0.905;5.980;136.6;20.7
0.913;5.932;137.7;20.7
0.921;5.895;138.8;20.7
0.928;5.890;140.0;20.7
0.936;5.905;141.1;20.7
0.944;5.929;142.3;20.7
0.951;5.937;143.4;20.7
0.959;5.892;144.5;20.7
0.966;5.866;145.7;20.7
0.974;5.830;146.8;20.7
0.982;5.825;148.0;20.7
0.989;5.864;149.1;20.7
0.997;5.876;150.3;20.7
1.004;5.841;151.4;20.7
1.012;5.778;152.5;20.7
1.020;5.759;153.7;20.7
1.027;5.775;154.8;20.7
1.035;5.795;156.0;20.7
1.043;5.781;157.1;20.7
1.050;5.718;158.2;20.7
1.058;5.692;159.4;20.7
1.065;5.678;160.5;20.7
1.073;5.709;161.7;20.7
1.081;5.717;162.8;20.7
1.088;5.717;163.9;20.7
1.096;5.688;165.1;20.7
1.103;5.636;166.2;20.7
1.111;5.608;167.4;20.7
1.119;5.626;168.5;20.7
1.126;5.632;169.7;20.7
1.134;5.641;170.8;20.7
1.142;5.619;171.9;20.7
1.149;5.551;173.1;20.7
1.157;5.513;174.2;20.7
1.164;5.496;175.4;20.7
1.172;5.519;176.5;20.7
1.180;5.563;177.6;20.7
1.187;5.501;178.8;20.7
1.195;5.429;179.9;20.7
1.202;5.432;181.1;20.7
1.210;5.460;182.2;20.7
1.218;5.469;183.4;20.7
1.225;5.444;184.5;20.7
1.233;5.385;185.6;20.7
1.241;5.325;186.8;20.7
1.248;5.299;187.9;20.7
1.256;5.319;189.1;20.7
1.263;5.339;190.2;20.7
1.271;5.343;191.3;20.7
1.279;5.246;192.5;20.7
1.286;5.159;193.6;20.7
1.294;5.187;194.8;20.7
1.301;5.201;195.9;20.7
1.309;5.192;197.0;20.7
1.317;5.153;198.2;20.7
1.324;5.108;199.3;20.7
1.332;5.062;200.5;20.7
1.340;5.024;201.6;20.7
1.347;5.027;202.8;20.7
1.355;5.021;203.9;20.7
1.357;4.960;204.3;20.7
1.359;4.922;204.7;20.7
1.369;4.861;226.3;21.1
1.379;4.802;237.9;21.1
1.389;4.683;249.5;21.1
1.399;4.617;261.1;21.1
1.409;4.577;272.7;21.2
1.419;4.500;284.3;21.2
1.429;4.458;295.9;21.2
1.439;4.352;307.5;21.2
1.449;4.253;319.1;21.2
1.459;4.174;330.7;21.2
1.469;4.128;342.3;21.2
1.479;4.052;353.9;21.2
1.489;3.975;365.5;21.2
1.499;3.887;377.1;21.2
1.509;3.977;388.7;21.2
1.519;3.841;400.3;21.2
1.529;3.725;411.9;21.2
1.539;3.761;423.5;21.2
1.549;3.735;435.1;21.2
1.559;3.636;446.7;21.2
1.569;3.687;458.3;21.2
1.579;3.643;469.9;21.2
1.589;3.640;481.5;21.2
1.599;3.576;493.1;21.2
1.609;3.461;504.7;21.2
1.609;3.587;504.9;21.2
1.619;3.402;516.5;21.2
1.619;3.559;516.7;21.2
1.629;3.497;528.3;21.3
1.639;3.432;539.9;21.3
1.639;3.496;540.4;21.3
1.649;3.439;552.0;21.2
1.649;3.495;553.7;21.2
1.659;3.338;565.3;21.3
1.659;3.459;575.4;21.3
