ml;pH;sec;°C
0.639;6.433;96.6;20.7
0.647;6.373;97.8;20.7
0.654;6.281;98.9;20.7
0.662;6.275;100.1;20.7
0.670;6.298;101.2;20.7
0.677;6.329;102.3;20.7
0.685;6.362;103.5;20.7
0.692;6.321;104.6;20.7
0.700;6.247;105.8;20.7
0.708;6.207;106.9;20.7
0.715;6.234;108.0;20.7
0.723;6.304;109.2;20.7
0.730;6.286;110.3;20.7
0.738;6.218;111.5;20.7
0.746;6.171;112.6;20.7
0.753;6.140;113.8;20.7
0.761;6.140;114.9;20.7
0.769;6.215;116.0;20.7
0.776;6.235;117.2;20.7
0.784;6.188;118.3;20.7
0.791;6.158;119.5;20.7
0.799;6.093;120.6;20.7
0.807;6.054;121.7;20.7
0.814;6.071;122.9;20.7
0.822;6.098;124.0;20.7
0.829;6.122;125.2;20.7
0.837;6.140;126.3;20.7
0.845;6.125;127.4;20.7
0.852;6.064;128.6;20.7
0.860;5.993;129.7;20.7
0.868;5.998;130.9;20.7
0.875;6.022;132.0;20.7
0.883;6.058;133.1;20.7
0.890;6.055;134.3;20.7
0.898;6.034;135.4;20.7
0.906;5.951;136.6;20.7
0.913;5.908;137.7;20.7
0.921;5.932;138.9;20.7
0.928;5.971;140.0;20.7
0.936;5.986;141.1;20.7
0.944;5.982;142.3;20.7
0.951;5.880;143.4;20.7
0.959;5.843;144.6;20.7
0.967;5.846;145.7;20.7
0.974;5.897;146.8;20.7
0.982;5.911;148.0;20.7
0.989;5.916;149.1;20.7
0.997;5.871;150.3;20.7
1.005;5.800;151.4;20.7
1.012;5.754;152.5;20.7
1.020;5.767;153.7;20.7
1.027;5.800;154.8;20.7
1.035;5.820;156.0;20.7
1.043;5.766;157.1;20.7
1.050;5.718;158.3;20.7
1.058;5.690;159.4;20.7
1.066;5.740;160.5;20.7
1.073;5.779;161.7;20.7
1.081;5.751;162.8;20.7
1.088;5.699;164.0;20.7
1.096;5.639;165.1;20.7
1.104;5.663;166.2;20.7
1.111;5.676;167.4;20.7
1.119;5.703;168.5;20.7
1.126;5.685;169.7;20.7
1.134;5.642;170.8;20.7
1.142;5.586;172.0;20.7
1.149;5.545;173.1;20.7
1.157;5.551;174.2;20.7
1.164;5.570;175.4;20.7
1.172;5.586;176.5;20.7
1.180;5.589;177.7;20.7
1.187;5.551;178.8;20.7
1.195;5.480;179.9;20.7
1.203;5.437;181.1;20.7
1.210;5.459;182.2;20.7
1.218;5.500;183.4;20.7
1.225;5.472;184.5;20.7
1.233;5.420;185.6;20.7
1.241;5.377;186.8;20.7
1.248;5.318;187.9;20.7
1.256;5.327;189.1;20.7
1.263;5.376;190.2;20.7
1.271;5.389;191.4;20.7
1.279;5.325;192.5;20.7
1.286;5.290;193.6;20.7
1.294;5.258;194.8;20.7
1.302;5.205;195.9;20.7
1.309;5.169;197.1;20.7
1.317;5.166;198.2;20.7
1.324;5.191;199.3;20.7
1.332;5.188;200.5;20.7
1.340;5.117;201.6;20.7
1.347;5.048;202.8;20.7
1.355;5.007;203.9;20.7
1.362;5.008;205.0;20.7
1.370;5.012;206.2;20.7
1.372;5.010;206.6;20.7
1.374;5.013;206.9;20.7
1.376;4.993;207.3;20.7
1.376;4.993;207.3;20.7
1.378;4.946;207.7;20.7
1.380;4.931;208.1;20.7
1.390;4.856;229.8;21.3
1.400;4.717;241.4;21.3
1.410;4.655;253.0;21.3
1.420;4.610;264.6;21.2
1.430;4.603;276.2;21.2
1.440;4.529;287.8;21.3
1.450;4.464;299.4;21.3
1.460;4.342;311.0;21.3
1.470;4.239;322.6;21.3
1.480;4.145;334.2;21.3
1.490;4.128;345.8;21.3
1.500;3.995;357.4;21.3
1.510;3.987;368.9;21.2
1.520;4.010;380.5;21.3
1.530;3.968;392.1;21.3
1.540;3.919;403.7;21.3
1.550;3.772;415.3;21.3
1.560;3.668;426.9;21.3
1.570;3.619;438.5;21.3
1.580;3.698;450.1;21.2
1.590;3.695;461.7;21.3
1.600;3.667;473.3;21.3
1.610;3.553;484.9;21.3
1.620;3.577;496.5;21.3
1.630;3.578;508.1;21.3
1.640;3.561;519.7;21.3
1.650;3.409;531.3;21.3
1.650;3.508;531.5;21.3
1.660;3.508;543.1;21.3
1.670;3.334;554.7;21.3
1.670;3.505;554.9;21.3
1.680;3.485;566.5;21.3
1.680;3.501;574.5;21.3
1.690;3.371;586.1;21.3
1.690;3.282;596.2;21.3
