ml;pH;sec;°C
0.639;6.209;96.6;21.5
0.647;6.243;97.8;21.5
0.654;6.252;98.9;21.5
0.662;6.282;100.0;21.5
0.669;6.262;101.2;21.5
0.677;6.183;102.3;21.5
0.685;6.163;103.5;21.5
0.692;6.131;104.6;21.5
0.700;6.111;105.7;21.5
0.707;6.101;106.9;21.5
0.715;6.139;108.0;21.5
0.723;6.170;109.2;21.5
0.730;6.170;110.3;21.5
0.738;6.136;111.4;21.5
0.746;6.076;112.6;21.5
0.753;6.057;113.7;21.5
0.761;6.067;114.9;21.5
0.768;6.117;116.0;21.5
0.776;6.122;117.2;21.5
0.784;6.048;118.3;21.5
0.791;6.021;119.4;21.5
0.799;5.998;120.6;21.5
0.806;6.008;121.7;21.5
0.814;6.060;122.9;21.5
0.822;6.056;124.0;21.5
0.829;6.039;125.1;21.5
0.837;6.017;126.3;21.5
0.845;5.948;127.4;21.5
0.852;5.914;128.6;21.5
0.860;5.935;129.7;21.5
0.867;5.912;130.8;21.5
0.875;5.947;132.0;21.5
0.883;5.962;133.1;21.5
0.890;5.932;134.3;21.5
0.898;5.869;135.4;21.5
0.905;5.846;136.6;21.5
0.913;5.732;137.7;21.5
0.921;5.775;138.8;21.5
0.928;5.797;140.0;21.5
0.936;5.781;141.1;21.5
0.944;5.768;142.3;21.5
0.951;5.744;143.4;21.5
0.959;5.728;144.5;21.5
0.966;5.762;145.7;21.5
0.974;5.778;146.8;21.5
0.982;5.823;148.0;21.5
0.989;5.802;149.1;21.5
0.997;5.767;150.2;21.5
1.004;5.713;151.4;21.5
1.012;5.700;152.5;21.5
1.020;5.659;153.7;21.5
1.027;5.678;154.8;21.5
1.035;5.654;156.0;21.5
1.042;5.690;157.1;21.5
1.050;5.684;158.2;21.5
1.058;5.645;159.4;21.5
1.065;5.604;160.5;21.5
1.073;5.601;161.7;21.5
1.081;5.602;162.8;21.5
1.088;5.597;163.9;21.5
1.096;5.632;165.1;21.5
1.103;5.573;166.2;21.5
1.111;5.521;167.4;21.5
1.119;5.531;168.5;21.5
1.126;5.522;169.6;21.5
1.134;5.494;170.8;21.5
1.141;5.502;171.9;21.5
1.149;5.541;173.1;21.5
1.157;5.515;174.2;21.5
1.164;5.474;175.4;21.5
1.172;5.404;176.5;21.5
1.180;5.387;177.6;21.5
1.187;5.401;178.8;21.5
1.195;5.394;179.9;21.5
1.202;5.412;181.1;21.5
1.210;5.339;182.2;21.5
1.218;5.311;183.3;21.5
1.225;5.277;184.5;21.5
1.233;5.268;185.6;21.5
1.240;5.284;186.8;21.5
1.248;5.329;187.9;21.5
1.256;5.296;189.0;21.5
1.263;5.272;190.2;21.5
1.271;5.185;191.3;21.5
1.279;5.146;192.5;21.5
1.286;5.157;193.6;21.5
1.294;5.191;194.8;21.5
1.301;5.192;195.9;21.5
1.309;5.157;197.0;21.5
1.317;5.081;198.2;21.5
1.324;5.052;199.3;21.5
1.332;5.000;200.5;21.5
1.339;4.967;201.6;21.5
1.346;4.978;202.6;21.5
1.347;4.959;202.7;21.5
1.354;4.987;203.9;21.5
1.359;4.983;204.6;21.5
1.361;4.980;205.0;21.5
1.361;4.980;205.0;21.5
1.363;4.979;205.4;21.5
1.365;4.967;205.8;21.5
1.367;4.961;206.2;21.5
1.367;4.961;206.2;21.5
1.369;4.948;206.5;21.5
1.371;4.920;206.9;21.5
1.381;4.815;228.6;21.8
1.391;4.796;240.2;21.8
1.401;4.744;251.8;21.8
1.411;4.648;263.4;21.8
1.421;4.577;275.0;21.8
1.431;4.508;286.6;21.9
1.441;4.463;298.2;21.8
1.451;4.333;309.8;21.9
1.461;4.278;321.4;21.8
1.471;4.233;333.0;21.8
1.481;4.184;344.6;21.8
1.491;4.043;356.2;21.9
1.501;3.968;367.8;21.8
1.511;4.029;379.4;21.8
1.521;3.913;391.0;21.9
1.531;3.783;402.6;21.9
1.541;3.811;414.2;21.8
1.551;3.826;425.8;21.8
1.561;3.718;437.4;21.8
1.571;3.706;449.0;21.9
1.581;3.574;460.6;21.9
1.591;3.544;472.2;21.9
1.601;3.638;483.8;21.8
1.611;3.507;495.4;21.9
1.621;3.603;507.0;21.9
1.631;3.508;518.6;21.9
1.641;3.478;530.1;21.9
1.641;3.524;530.9;21.9
1.651;3.381;542.5;21.9
1.651;3.521;542.7;21.9
1.661;3.491;554.3;21.9
1.661;3.511;558.3;21.9
1.671;3.464;569.9;21.9
1.671;3.337;580.0;21.9
