ml;pH;sec;°C
0.456;6.585;69.2;20.7
0.464;6.632;70.4;20.7
0.472;6.683;71.5;20.7
0.479;6.637;72.7;20.7
0.487;6.614;73.8;20.7
0.494;6.473;74.9;20.7
0.502;6.505;76.1;20.7
0.510;6.575;77.2;20.7
0.517;6.600;78.4;20.7
0.525;6.568;79.5;20.7
0.532;6.513;80.6;20.7
0.540;6.432;81.8;20.7
0.548;6.432;82.9;20.7
0.555;6.476;84.1;20.7
0.563;6.525;85.2;20.7
0.571;6.499;86.3;20.7
0.578;6.401;87.5;20.7
0.586;6.398;88.6;20.7
0.593;6.431;89.8;20.7
0.601;6.469;90.9;20.7
0.609;6.419;92.1;20.7
0.616;6.368;93.2;20.7
0.624;6.307;94.3;20.7
0.631;6.298;95.5;20.7
0.639;6.343;96.6;20.7
0.647;6.401;97.8;20.7
0.654;6.355;98.9;20.7
0.662;6.308;100.0;20.7
0.670;6.246;101.2;20.7
0.677;6.263;102.3;20.7
0.685;6.326;103.5;20.7
0.692;6.341;104.6;20.7
0.700;6.301;105.8;20.7
0.708;6.197;106.9;20.7
0.715;6.180;108.0;20.7
0.723;6.165;109.2;20.7
0.730;6.208;110.3;20.7
0.738;6.260;111.5;20.7
0.746;6.243;112.6;20.7
0.753;6.182;113.7;20.7
0.761;6.138;114.9;20.7
0.769;6.101;116.0;20.7
0.776;6.119;117.2;20.7
0.784;6.172;118.3;20.7
0.791;6.163;119.5;20.7
0.799;6.128;120.6;20.7
0.807;6.087;121.7;20.7
0.814;6.037;122.9;20.7
0.822;6.050;124.0;20.7
0.829;6.088;125.2;20.7
0.837;6.102;126.3;20.7
0.845;6.100;127.4;20.7
0.852;6.044;128.6;20.7
0.860;5.998;129.7;20.7
0.867;5.950;130.9;20.7
0.875;5.955;132.0;20.7
0.883;5.981;133.1;20.7
0.890;6.021;134.3;20.7
0.898;5.977;135.4;20.7
0.906;5.928;136.6;20.7
0.913;5.904;137.7;20.7
0.921;5.879;138.9;20.7
0.928;5.870;140.0;20.7
0.936;5.908;141.1;20.7
0.944;5.940;142.3;20.7
0.951;5.942;143.4;20.7
0.959;5.932;144.6;20.7
0.966;5.892;145.7;20.7
0.974;5.819;146.8;20.7
0.982;5.789;148.0;20.7
0.989;5.809;149.1;20.7
0.997;5.835;150.3;20.7
1.005;5.841;151.4;20.7
1.012;5.868;152.5;20.7
1.020;5.743;153.7;20.7
1.027;5.711;154.8;20.7
1.035;5.739;156.0;20.7
1.043;5.778;157.1;20.7
1.050;5.774;158.3;20.7
1.058;5.727;159.4;20.7
1.065;5.700;160.5;20.7
1.073;5.664;161.7;20.7
1.081;5.646;162.8;20.7
1.088;5.671;164.0;20.7
1.096;5.701;165.1;20.7
1.104;5.680;166.2;20.7
1.111;5.660;167.4;20.7
1.119;5.611;168.5;20.7
1.126;5.574;169.7;20.7
1.134;5.555;170.8;20.7
1.142;5.591;171.9;20.7
1.149;5.591;173.1;20.7
1.157;5.550;174.2;20.7
1.164;5.492;175.4;20.7
1.172;5.469;176.5;20.7
1.180;5.508;177.7;20.7
1.187;5.504;178.8;20.7
1.195;5.489;179.9;20.7
1.203;5.454;181.1;20.7
1.210;5.412;182.2;20.7
1.218;5.369;183.4;20.7
1.225;5.354;184.5;20.7
1.233;5.347;185.6;20.7
1.241;5.367;186.8;20.7
1.248;5.375;187.9;20.7
1.256;5.357;189.1;20.7
1.263;5.298;190.2;20.7
1.271;5.251;191.3;20.7
1.279;5.212;192.5;20.7
1.286;5.196;193.6;20.7
1.294;5.214;194.8;20.7
1.301;5.223;195.9;20.7
1.309;5.181;197.1;20.7
1.317;5.110;198.2;20.7
1.324;5.063;199.3;20.7
1.332;5.022;200.5;20.7
1.340;4.994;201.6;20.7
1.347;4.976;202.8;20.7
1.354;4.943;203.9;20.7
1.364;4.904;225.6;20.9
1.374;4.771;237.2;21.0
1.384;4.782;248.8;21.0
1.394;4.646;260.4;21.0
1.404;4.635;272.0;21.0
1.414;4.525;283.6;21.0
1.424;4.529;295.1;21.0
1.434;4.417;306.7;21.0
1.444;4.324;318.3;21.0
1.454;4.279;329.9;21.0
1.464;4.154;341.5;21.0
1.474;4.139;353.1;21.0
1.484;4.037;364.7;21.0
1.494;3.939;376.3;21.0
1.504;4.010;387.9;21.0
1.514;3.785;399.5;21.1
1.524;3.891;411.1;21.0
1.534;3.786;422.7;21.1
1.544;3.659;434.3;21.1
1.554;3.761;445.9;21.0
1.564;3.577;457.5;21.1
1.574;3.675;469.1;21.0
1.584;3.626;480.7;21.1
1.594;3.488;492.3;21.1
1.594;3.630;492.5;21.1
1.604;3.470;504.1;21.1
1.604;3.600;504.3;21.1
1.614;3.425;515.9;21.1
1.614;3.583;516.1;21.1
1.624;3.415;527.7;21.1
1.624;3.544;527.8;21.1
1.634;3.398;539.4;21.1
1.634;3.507;539.6;21.1
1.644;3.406;551.2;21.1
1.644;3.499;552.7;21.1
1.654;3.339;564.3;21.1
1.654;3.490;574.4;21.1
