ml;pH;sec;°C
1.080;5.434;162.7;21.3
1.088;5.434;163.9;21.3
1.095;5.454;165.0;21.3
1.103;5.399;166.2;21.3
1.111;5.485;167.3;21.3
1.118;5.530;168.4;21.3
1.126;5.475;169.6;21.3
1.133;5.444;170.7;21.3
1.141;5.439;171.9;21.3
1.149;5.374;173.0;21.3
1.156;5.358;174.1;21.3
1.164;5.349;175.3;21.3
1.171;5.350;176.4;21.3
1.179;5.358;177.6;21.3
1.187;5.329;178.7;21.3
1.194;5.308;179.9;21.3
1.202;5.317;181.0;21.3
1.210;5.331;182.1;21.3
1.217;5.186;183.3;21.3
1.225;5.181;184.4;21.3
1.232;5.092;185.6;21.3
1.240;5.086;186.7;21.3
1.248;5.119;187.8;21.3
1.255;5.131;189.0;21.3
1.263;5.124;190.1;21.3
1.270;5.053;191.3;21.3
1.278;5.067;192.4;21.3
1.286;5.083;193.5;21.3
1.293;5.024;194.7;21.3
1.301;5.021;195.8;21.3
1.308;4.998;197.0;21.3
1.315;4.958;197.9;21.3
1.317;4.919;198.3;21.3
1.317;5.005;208.4;21.7
1.317;5.005;208.4;21.7
1.317;5.034;208.6;21.7
1.324;5.033;209.7;21.7
1.331;4.941;210.8;21.7
1.341;4.871;232.5;21.7
1.351;4.890;244.1;21.7
1.361;4.768;255.7;21.7
1.371;4.771;267.3;21.7
1.381;4.642;278.9;21.7
1.391;4.620;290.5;21.7
1.401;4.558;302.1;21.7
1.411;4.413;313.7;21.7
1.421;4.415;325.3;21.7
1.431;4.297;336.8;21.7
1.441;4.206;348.4;21.7
1.451;4.126;360.0;21.7
1.461;4.081;371.6;21.7
1.471;4.059;383.2;21.7
1.481;3.958;394.8;21.7
1.491;3.891;406.4;21.7
1.501;3.936;418.0;21.7
1.511;3.811;429.6;21.7
1.521;3.710;441.2;21.7
1.531;3.775;452.8;21.7
1.541;3.679;464.4;21.7
1.551;3.633;476.0;21.7
1.561;3.653;487.6;21.7
1.571;3.512;499.2;21.7
1.581;3.527;510.8;21.7
1.591;3.563;522.4;21.7
1.601;3.487;533.9;21.7
1.601;3.582;534.1;21.7
1.611;3.553;545.7;21.7
1.621;3.431;557.3;21.7
1.621;3.496;557.9;21.7
1.631;3.393;569.5;21.7
1.631;3.505;571.2;21.7
1.641;3.401;582.8;21.7
1.641;3.530;592.3;21.7
1.651;3.415;603.9;21.7
1.651;3.398;614.0;21.7
