ml;pH;sec;°C
0.700;6.311;105.7;21.8
0.707;6.297;106.9;21.8
0.715;6.281;108.0;21.8
0.722;6.236;109.1;21.8
0.730;6.200;110.3;21.8
0.738;6.182;111.4;21.8
0.745;6.167;112.6;21.8
0.753;6.163;113.7;21.8
0.761;6.155;114.8;21.8
0.768;6.172;116.0;21.8
0.776;6.183;117.1;21.8
0.783;6.201;118.3;21.8
0.791;6.178;119.4;21.8
0.799;6.169;120.5;21.8
0.806;6.144;121.7;21.8
0.814;6.135;122.8;21.8
0.821;6.118;124.0;21.8
0.829;6.078;125.1;21.8
0.837;6.037;126.2;21.8
0.844;6.022;127.4;21.8
0.852;6.020;128.5;21.8
0.859;6.013;129.7;21.8
0.867;6.017;130.8;21.8
0.875;6.010;131.9;21.8
0.882;6.028;133.1;21.8
0.890;6.031;134.2;21.8
0.898;6.037;135.4;21.8
0.905;6.010;136.5;21.8
0.913;5.985;137.7;21.8
0.920;5.952;138.8;21.8
0.928;5.928;139.9;21.8
0.936;5.906;141.1;21.8
0.943;5.879;142.2;21.8
0.951;5.896;143.4;21.8
0.958;5.894;144.5;21.8
0.966;5.904;145.6;21.8
0.974;5.899;146.8;21.8
0.981;5.896;147.9;21.8
0.989;5.895;149.1;21.8
0.996;5.861;150.2;21.8
1.004;5.826;151.3;21.8
1.012;5.803;152.5;21.8
1.019;5.774;153.6;21.8
1.027;5.757;154.8;21.8
1.035;5.739;155.9;21.8
1.042;5.755;157.0;21.8
1.050;5.751;158.2;21.8
1.057;5.770;159.3;21.8
1.065;5.774;160.5;21.8
1.073;5.753;161.6;21.8
1.080;5.728;162.7;21.8
1.088;5.700;163.9;21.8
1.095;5.664;165.0;21.8
1.103;5.645;166.2;21.8
1.111;5.632;167.3;21.8
1.118;5.624;168.5;21.8
1.126;5.609;169.6;21.8
1.133;5.611;170.7;21.8
1.141;5.599;171.9;21.8
1.149;5.602;173.0;21.8
1.156;5.601;174.2;21.8
1.164;5.591;175.3;21.8
1.172;5.574;176.4;21.8
1.179;5.544;177.6;21.8
1.187;5.528;178.7;21.8
1.194;5.498;179.9;21.8
1.202;5.473;181.0;21.8
1.210;5.434;182.1;21.8
1.217;5.408;183.3;21.8
1.225;5.399;184.4;21.8
1.232;5.387;185.6;21.8
1.240;5.378;186.7;21.8
1.248;5.366;187.8;21.8
1.255;5.376;189.0;21.8
1.263;5.360;190.1;21.8
1.270;5.340;191.3;21.8
1.278;5.323;192.4;21.8
1.286;5.277;193.5;21.8
1.293;5.249;194.7;21.8
1.301;5.212;195.8;21.8
1.308;5.180;197.0;21.8
1.316;5.152;198.1;21.8
1.324;5.121;199.2;21.8
1.331;5.130;200.4;21.8
1.339;5.112;201.5;21.8
1.347;5.092;202.7;21.8
1.354;5.059;203.8;21.8
1.362;5.008;205.0;21.8
1.369;4.976;206.1;21.8
1.375;4.935;207.0;21.8
1.385;4.816;228.7;22.0
1.395;4.756;240.3;22.0
1.405;4.725;251.9;22.0
1.415;4.601;263.5;22.0
1.425;4.509;275.1;22.1
1.435;4.434;286.7;22.1
1.445;4.362;298.3;22.1
1.455;4.305;309.9;22.1
1.465;4.250;321.5;22.0
1.475;4.151;333.1;22.1
1.485;4.055;344.6;22.1
1.495;4.014;356.2;22.1
1.505;4.054;367.8;22.0
1.515;3.848;379.4;22.1
1.525;3.807;391.0;22.1
1.535;3.831;402.6;22.1
1.545;3.804;414.2;22.0
1.555;3.677;425.8;22.1
1.565;3.604;437.4;22.1
1.575;3.709;449.0;22.0
1.585;3.614;460.6;22.0
1.595;3.524;472.2;22.1
1.605;3.556;483.8;22.0
1.615;3.495;495.4;22.1
1.625;3.578;507.0;22.0
1.635;3.448;518.6;22.1
1.635;3.511;518.7;22.1
1.645;3.400;530.3;22.1
1.645;3.521;530.5;22.1
1.655;3.383;542.1;22.1
1.655;3.512;545.2;22.1
1.665;3.363;556.8;22.1
1.665;3.498;559.8;22.1
1.675;3.329;571.4;22.0
1.675;3.387;581.5;22.0
