ml;pH;sec;°C
0.806;6.065;121.7;20.6
0.814;6.082;122.9;20.6
0.822;6.119;124.0;20.6
0.829;6.145;125.1;20.6
0.837;6.145;126.3;20.6
0.845;6.130;127.4;20.6
0.852;6.088;128.6;20.6
0.860;6.057;129.7;20.6
0.867;6.012;130.8;20.6
0.875;6.021;132.0;20.6
0.883;5.900;133.1;20.6
0.890;5.907;134.3;20.6
0.898;5.955;135.4;20.6
0.905;6.004;136.5;20.6
0.913;6.032;137.7;20.6
0.921;6.018;138.8;20.6
0.928;5.972;140.0;20.6
0.936;5.905;141.1;20.6
0.944;5.877;142.3;20.6
0.951;5.843;143.4;20.6
0.959;5.883;144.5;20.6
0.966;5.909;145.7;20.6
0.974;5.937;146.8;20.6
0.982;5.921;148.0;20.6
0.989;5.874;149.1;20.6
0.997;5.804;150.2;20.6
1.004;5.776;151.4;20.6
1.012;5.772;152.5;20.6
1.020;5.782;153.7;20.6
1.027;5.810;154.8;20.6
1.035;5.844;155.9;20.6
1.042;5.834;157.1;20.6
1.050;5.818;158.2;20.6
1.058;5.780;159.4;20.6
1.065;5.763;160.5;20.6
1.073;5.694;161.7;20.6
1.081;5.658;162.8;20.6
1.088;5.649;163.9;20.6
1.096;5.655;165.1;20.6
1.103;5.692;166.2;20.6
1.111;5.712;167.4;20.6
1.119;5.709;168.5;20.6
1.126;5.678;169.6;20.6
1.134;5.644;170.8;20.6
1.141;5.590;171.9;20.6
1.149;5.549;173.1;20.6
1.157;5.534;174.2;20.6
1.164;5.530;175.3;20.6
1.172;5.561;176.5;20.6
1.180;5.584;177.6;20.6
1.187;5.581;178.8;20.6
1.195;5.554;179.9;20.6
1.202;5.529;181.1;20.6
1.210;5.480;182.2;20.6
1.218;5.438;183.3;20.6
1.225;5.382;184.5;20.6
1.233;5.361;185.6;20.6
1.240;5.399;186.8;20.6
1.248;5.398;187.9;20.6
1.256;5.401;189.0;20.6
1.263;5.392;190.2;20.6
1.271;5.380;191.3;20.6
1.278;5.315;192.5;20.6
1.286;5.250;193.6;20.6
1.294;5.221;194.7;20.6
1.301;5.370;195.9;20.6
1.309;5.168;197.0;20.6
1.317;5.166;198.2;20.6
1.324;5.191;199.3;20.6
1.332;5.178;200.4;20.6
1.339;5.163;201.6;20.6
1.347;5.121;202.7;20.6
1.355;5.069;203.9;20.6
1.362;5.017;205.0;20.6
1.370;4.946;206.2;20.6
1.373;5.011;206.7;20.6
1.375;4.998;207.1;20.6
1.377;4.983;207.5;20.6
1.377;4.983;207.5;20.6
1.379;4.967;207.9;20.6
1.381;4.965;208.2;20.6
1.383;4.951;208.6;20.6
1.383;4.951;208.6;20.6
1.385;4.948;209.0;20.6
1.387;4.931;209.4;20.6
1.397;4.821;231.1;21.1
1.407;4.669;242.7;21.1
1.417;4.630;254.2;21.2
1.427;4.629;265.8;21.1
1.437;4.490;277.4;21.1
1.447;4.444;289.0;21.2
1.457;4.413;300.6;21.1
1.467;4.253;312.2;21.2
1.477;4.249;323.8;21.1
1.487;4.093;335.4;21.2
1.497;4.074;347.0;21.1
1.507;4.040;358.6;21.2
1.517;3.990;370.2;21.2
1.527;3.802;381.8;21.2
1.537;3.940;393.4;21.2
1.547;3.701;405.0;21.2
1.557;3.825;416.6;21.2
1.567;3.802;428.2;21.2
1.577;3.647;439.8;21.3
1.587;3.720;451.4;21.3
1.597;3.597;463.0;21.2
1.607;3.560;474.6;21.3
1.617;3.481;486.2;21.2
1.617;3.602;486.4;21.2
1.627;3.513;498.0;21.2
1.637;3.590;509.6;21.2
1.647;3.383;521.2;21.2
1.647;3.562;521.4;21.2
1.657;3.399;533.0;21.2
1.657;3.509;533.2;21.2
1.667;3.330;544.8;21.2
1.667;3.518;545.0;21.2
1.677;3.346;556.6;21.3
1.677;3.498;557.1;21.3
1.687;3.320;568.7;21.2
1.687;3.291;578.8;21.2
