ml;pH;sec;°C
1.263;5.364;190.2;23.1
1.271;5.364;191.3;23.1
1.279;5.312;192.5;23.1
1.286;5.251;193.6;23.1
1.294;5.208;194.8;23.1
1.301;5.200;195.9;23.1
1.309;5.244;197.1;23.1
1.317;5.233;198.2;23.1
1.324;5.173;199.3;23.1
1.332;5.113;200.5;23.1
1.340;5.069;201.6;23.1
1.347;5.049;202.8;23.1
1.355;5.080;203.9;23.1
1.362;5.043;205.0;23.1
1.370;5.020;206.2;23.1
1.375;4.981;206.9;23.1
1.377;4.951;207.3;23.1
1.377;4.951;207.3;23.1
1.380;4.975;207.9;23.1
1.382;4.973;208.3;23.1
1.384;4.961;208.7;23.1
1.384;4.961;208.7;23.1
1.386;4.945;209.0;23.1
1.388;4.931;209.4;23.1
1.398;4.754;231.1;23.3
1.408;4.652;242.7;23.3
1.418;4.620;254.3;23.3
1.428;4.610;265.9;23.3
1.438;4.547;277.5;23.3
1.448;4.465;289.1;23.2
1.458;4.328;300.7;23.2
1.468;4.244;312.3;23.2
1.478;4.199;323.9;23.2
1.488;4.129;335.5;23.2
1.498;4.037;347.1;23.2
1.508;4.008;358.7;23.2
1.518;3.925;370.3;23.2
1.528;3.806;381.9;23.2
1.538;3.772;393.5;23.2
1.548;3.713;405.1;23.2
1.558;3.794;416.7;23.2
1.568;3.647;428.3;23.1
1.578;3.605;439.9;23.1
1.588;3.581;451.5;23.1
1.598;3.532;463.1;23.1
1.608;3.569;474.7;23.1
1.618;3.617;486.3;23.1
1.628;3.439;497.9;23.1
1.628;3.617;498.1;23.1
1.638;3.512;509.7;23.1
1.648;3.404;521.3;23.1
1.648;3.544;521.5;23.1
1.658;3.538;533.1;23.0
1.668;3.490;544.7;23.1
1.668;3.515;545.1;23.1
1.678;3.484;556.7;23.0
1.678;3.496;557.1;23.0
1.688;3.356;568.7;23.0
1.688;3.390;578.8;23.0
