ml;pH;sec;°C
0.662;6.276;100.0;21.6
0.669;6.249;101.2;21.6
0.677;6.252;102.3;21.6
0.684;6.284;103.4;21.6
0.692;6.297;104.6;21.6
0.700;6.302;105.7;21.6
0.707;6.277;106.9;21.6
0.715;6.246;108.0;21.6
0.722;6.218;109.1;21.6
0.730;6.189;110.3;21.6
0.738;6.149;111.4;21.6
0.745;6.151;112.6;21.6
0.753;6.160;113.7;21.6
0.761;6.170;114.8;21.6
0.768;6.171;116.0;21.6
0.776;6.148;117.1;21.6
0.783;6.146;118.3;21.6
0.791;6.132;119.4;21.6
0.799;6.027;120.5;21.6
0.806;5.987;121.7;21.6
0.814;5.972;122.8;21.6
0.821;5.973;124.0;21.6
0.829;5.947;125.1;21.6
0.837;5.952;126.2;21.6
0.844;5.981;127.4;21.6
0.852;6.032;128.5;21.6
0.859;6.045;129.7;21.6
0.867;6.023;130.8;21.6
0.875;6.000;132.0;21.6
0.882;5.941;133.1;21.6
0.890;5.861;134.2;21.6
0.898;5.881;135.4;21.6
0.905;5.878;136.5;21.6
0.913;5.905;137.7;21.6
0.920;5.925;138.8;21.6
0.928;5.898;139.9;21.6
0.936;5.777;141.1;21.6
0.943;5.777;142.2;21.6
0.951;5.779;143.4;21.6
0.958;5.773;144.5;21.6
0.966;5.779;145.6;21.6
0.974;5.799;146.8;21.6
0.981;5.813;147.9;21.6
0.989;5.838;149.1;21.6
0.996;5.834;150.2;21.6
1.004;5.845;151.3;21.6
1.012;5.807;152.5;21.6
1.019;5.751;153.6;21.6
1.027;5.742;154.8;21.6
1.035;5.717;155.9;21.6
1.042;5.670;157.0;21.6
1.050;5.673;158.2;21.6
1.057;5.691;159.3;21.6
1.065;5.696;160.5;21.6
1.073;5.410;161.6;21.6
1.080;5.517;162.8;21.6
1.088;5.550;163.9;21.6
1.095;5.566;165.0;21.6
1.103;5.554;166.2;21.6
1.111;5.525;167.3;21.6
1.118;5.530;168.5;21.6
1.126;5.540;169.6;21.6
1.133;5.576;170.7;21.6
1.141;5.576;171.9;21.6
1.149;5.533;173.0;21.6
1.156;5.500;174.2;21.6
1.164;5.478;175.3;21.6
1.172;5.447;176.4;21.6
1.179;5.335;177.6;21.6
1.187;5.302;178.7;21.6
1.194;5.345;179.9;21.6
1.202;5.376;181.0;21.6
1.210;5.358;182.2;21.6
1.217;5.350;183.3;21.6
1.225;5.274;184.4;21.6
1.232;5.174;185.6;21.6
1.240;5.162;186.7;21.6
1.248;5.149;187.9;21.6
1.255;5.156;189.0;21.6
1.263;5.207;190.1;21.6
1.270;5.217;191.3;21.6
1.278;5.175;192.4;21.6
1.286;5.207;193.6;21.6
1.293;5.179;194.7;21.6
1.301;5.085;195.8;21.6
1.309;4.993;197.0;21.6
1.316;4.954;198.1;21.6
1.324;5.046;199.3;21.6
1.331;5.083;200.4;21.6
1.339;5.065;201.5;21.6
1.347;4.998;202.7;21.6
1.354;4.959;203.8;21.6
1.358;4.996;204.4;21.6
1.360;4.989;204.8;21.6
1.362;4.978;205.2;21.6
1.362;4.978;205.2;21.6
1.364;4.970;205.5;21.6
1.366;4.962;205.9;21.6
1.367;4.937;206.3;21.6
1.377;4.795;228.0;22.0
1.387;4.770;239.6;21.9
1.397;4.712;251.2;21.9
1.407;4.682;262.7;21.9
1.417;4.579;274.3;21.9
1.427;4.480;285.9;22.0
1.437;4.452;297.5;21.9
1.447;4.376;309.1;21.9
1.457;4.255;320.7;22.0
1.467;4.241;332.3;21.9
1.477;4.155;343.9;21.9
1.487;4.055;355.5;22.0
1.497;4.040;367.1;21.9
1.507;3.906;378.7;22.0
1.517;3.973;390.3;21.9
1.527;3.770;401.9;22.0
1.537;3.769;413.5;21.9
1.547;3.824;425.1;21.9
1.557;3.636;436.7;22.0
1.567;3.740;448.2;21.9
1.577;3.624;459.8;22.0
1.587;3.557;471.4;22.0
1.597;3.666;483.0;21.9
1.607;3.458;494.6;22.0
1.607;3.628;494.8;22.0
1.617;3.455;506.4;22.0
1.617;3.577;506.6;22.0
1.627;3.416;518.2;22.0
1.627;3.583;518.4;22.0
1.637;3.429;530.0;22.0
1.637;3.519;530.2;22.0
1.647;3.377;541.8;22.0
1.647;3.509;541.9;22.0
1.657;3.357;553.5;22.0
1.657;3.503;553.7;22.0
1.667;3.342;565.3;22.0
1.667;3.419;575.4;22.0
