ml;pH;sec;°C
1.241;5.325;186.8;21.7
1.248;5.341;187.9;21.7
1.256;5.308;189.1;21.7
1.263;5.252;190.2;21.7
1.271;5.209;191.3;21.7
1.279;5.192;192.5;21.7
1.286;5.221;193.6;21.7
1.294;5.219;194.8;21.7
1.301;5.197;195.9;21.7
1.309;5.172;197.0;21.7
1.317;5.138;198.2;21.7
1.324;5.065;199.3;21.7
1.332;5.034;200.5;21.7
1.340;5.024;201.6;21.7
1.347;5.008;202.8;21.7
1.349;5.003;203.1;21.7
1.351;5.006;203.5;21.7
1.353;4.999;203.9;21.7
1.353;4.999;203.9;21.7
1.355;4.989;204.3;21.7
1.357;4.978;204.7;21.7
1.359;4.957;205.0;21.7
1.359;4.957;205.0;21.7
1.361;4.936;205.4;21.7
1.371;4.871;227.1;21.9
1.381;4.789;238.7;21.9
1.391;4.686;250.3;21.9
1.401;4.619;261.9;21.9
1.411;4.621;273.5;21.9
1.421;4.516;285.1;22.0
1.431;4.418;296.7;22.0
1.441;4.344;308.3;21.9
1.451;4.322;319.9;21.9
1.461;4.184;331.5;22.0
1.471;4.092;343.1;22.0
1.481;4.084;354.7;21.9
1.491;4.005;366.3;22.0
1.501;3.895;377.9;22.0
1.511;3.851;389.5;21.9
1.521;3.846;401.0;21.9
1.531;3.863;412.6;21.9
1.541;3.797;424.2;22.0
1.551;3.662;435.8;22.0
1.561;3.606;447.4;22.0
1.571;3.630;459.0;22.0
1.581;3.593;470.6;21.9
1.591;3.557;482.2;21.9
1.601;3.594;493.8;22.0
1.611;3.465;505.4;22.0
1.611;3.581;505.6;22.0
1.621;3.563;517.2;21.9
1.631;3.528;528.8;21.9
1.641;3.482;540.4;22.0
1.641;3.502;541.2;22.0
1.651;3.403;552.8;22.0
1.651;3.497;555.0;22.0
1.661;3.452;566.6;22.0
1.661;3.342;576.7;22.0
