ml;pH;sec;°C
1.043;5.679;157.1;21.0
1.050;5.668;158.3;21.0
1.058;5.649;159.4;21.0
1.066;5.696;160.6;21.0
1.073;5.717;161.7;21.0
1.081;5.715;162.8;21.0
1.088;5.648;164.0;21.0
1.096;5.605;165.1;21.0
1.104;5.599;166.3;21.0
1.111;5.613;167.4;21.0
1.119;5.631;168.5;21.0
1.127;5.645;169.7;21.0
1.134;5.619;170.8;21.0
1.142;5.561;172.0;21.0
1.149;5.508;173.1;21.0
1.157;5.502;174.3;21.0
1.165;5.494;175.4;21.0
1.172;5.508;176.5;21.0
1.180;5.517;177.7;21.0
1.187;5.528;178.8;21.0
1.195;5.512;180.0;21.0
1.203;5.475;181.1;21.0
1.210;5.406;182.2;21.0
1.218;5.382;183.4;21.0
1.226;5.345;184.5;21.0
1.233;5.330;185.7;21.0
1.241;5.354;186.8;21.0
1.248;5.363;188.0;21.0
1.256;5.252;189.1;21.0
1.264;5.243;190.2;21.0
1.271;5.214;191.4;21.0
1.279;5.197;192.5;21.0
1.286;5.174;193.7;21.0
1.294;5.203;194.8;21.0
1.302;5.211;195.9;21.0
1.309;5.202;197.1;21.0
1.317;5.170;198.2;21.0
1.325;5.122;199.4;21.0
1.332;5.071;200.5;21.0
1.340;5.018;201.6;21.0
1.347;4.999;202.8;21.0
1.355;4.980;203.9;21.0
1.363;4.974;205.1;21.0
1.367;4.965;205.8;21.0
1.369;4.950;206.2;21.0
1.369;4.950;206.2;21.0
1.371;4.949;206.6;21.0
1.373;4.937;207.0;21.0
1.383;4.786;228.6;21.5
1.393;4.761;240.2;21.5
1.403;4.638;251.8;21.5
1.413;4.626;263.4;21.5
1.423;4.512;275.0;21.5
1.433;4.453;286.6;21.5
1.443;4.414;298.2;21.5
1.453;4.272;309.8;21.5
1.463;4.260;321.4;21.5
1.473;4.186;333.0;21.5
1.483;4.077;344.6;21.5
1.493;3.958;356.2;21.5
1.503;4.038;367.8;21.5
1.513;3.990;379.4;21.5
1.523;3.785;391.0;21.5
1.533;3.757;402.6;21.5
1.543;3.791;414.2;21.5
1.553;3.786;425.8;21.5
1.563;3.608;437.4;21.5
1.573;3.692;449.0;21.5
1.583;3.634;460.6;21.5
1.593;3.510;472.2;21.5
1.603;3.479;483.8;21.5
1.603;3.626;484.0;21.5
1.613;3.570;495.6;21.5
1.623;3.460;507.2;21.5
1.623;3.531;507.4;21.5
1.633;3.516;519.0;21.5
1.643;3.491;530.6;21.5
1.643;3.506;530.9;21.5
1.653;3.357;542.5;21.5
1.653;3.503;542.7;21.5
1.663;3.406;554.3;21.5
1.663;3.342;564.4;21.5
