ml;pH;sec;°C
1.546;4.958;253.7;22.7
1.546;4.958;253.7;22.7
1.548;4.900;254.1;22.7
1.558;4.823;275.8;22.6
1.568;4.755;287.4;22.7
1.578;4.763;298.9;22.7
1.588;4.657;310.5;22.7
1.598;4.650;322.1;22.6
1.608;4.439;333.7;22.7
1.618;4.416;345.3;22.7
1.628;4.422;356.9;22.7
1.638;4.278;368.5;22.7
1.648;4.309;380.1;22.7
1.658;4.138;391.7;22.7
1.668;4.174;403.3;22.7
1.678;3.965;414.9;22.7
1.688;3.939;426.5;22.7
1.698;3.895;438.1;22.7
1.708;3.952;449.7;22.7
1.718;3.838;461.3;22.7
1.728;3.877;472.9;22.7
1.738;3.832;484.5;22.7
1.748;3.726;496.1;22.7
1.758;3.791;507.7;22.7
1.768;3.621;519.3;22.7
1.778;3.713;530.9;22.7
1.788;3.524;542.5;22.7
1.798;3.652;554.1;22.7
1.808;3.540;565.7;22.7
1.818;3.582;577.3;22.7
1.828;3.436;588.9;22.7
1.828;3.586;589.1;22.7
1.838;3.415;600.7;22.7
1.838;3.561;600.9;22.7
1.848;3.431;612.5;22.7
1.848;3.504;612.6;22.7
1.858;3.524;624.2;22.7
1.868;3.374;635.8;22.7
1.868;3.499;636.8;22.7
1.878;3.390;648.4;22.8
1.878;3.352;658.5;22.8
