ml;pH;sec;°C
0.959;6.008;144.6;23.2
0.966;6.071;145.7;23.2
0.974;6.106;146.8;23.2
0.982;6.116;148.0;23.2
0.989;6.033;149.1;23.2
0.997;5.978;150.3;23.2
1.005;5.950;151.4;23.2
1.012;5.960;152.5;23.2
1.020;6.049;153.7;23.2
1.027;6.075;154.8;23.2
1.035;6.055;156.0;23.2
1.043;5.942;157.1;23.2
1.050;5.884;158.3;23.2
1.058;5.867;159.4;23.2
1.065;5.899;160.5;23.2
1.073;5.960;161.7;23.2
1.081;6.039;162.8;23.2
1.088;5.992;164.0;23.2
1.096;5.936;165.1;23.2
1.104;5.974;166.2;23.2
1.111;5.716;167.4;23.2
1.119;5.792;168.5;23.2
1.126;5.801;169.7;23.2
1.134;5.774;170.8;23.2
1.142;5.771;171.9;23.2
1.149;5.774;173.1;23.2
1.157;5.803;174.2;23.2
1.164;5.834;175.4;23.2
1.172;5.883;176.5;23.2
1.180;5.861;177.7;23.2
1.187;5.840;178.8;23.2
1.195;5.811;179.9;23.2
1.202;5.772;181.1;23.2
1.210;5.711;182.2;23.2
1.218;5.674;183.4;23.2
1.225;5.656;184.5;23.2
1.233;5.707;185.6;23.2
1.241;5.733;186.8;23.2
1.248;5.777;187.9;23.2
1.256;5.733;189.1;23.2
1.263;5.667;190.2;23.2
1.271;5.609;191.3;23.2
1.279;5.595;192.5;23.2
1.286;5.662;193.6;23.2
1.294;5.680;194.8;23.2
1.302;5.684;195.9;23.2
1.309;5.626;197.1;23.2
1.317;5.556;198.2;23.2
1.324;5.506;199.3;23.2
1.332;5.548;200.5;23.2
1.340;5.581;201.6;23.2
1.347;5.599;202.8;23.2
1.355;5.583;203.9;23.2
1.362;5.565;205.0;23.2
1.370;5.437;206.2;23.2
1.378;5.408;207.3;23.2
1.385;5.389;208.5;23.2
1.393;5.390;209.6;23.2
1.401;5.443;210.8;23.2
1.408;5.474;211.9;23.2
1.416;5.474;213.0;23.2
1.423;5.447;214.2;23.2
1.431;5.354;215.3;23.2
1.439;5.318;216.5;23.2
1.446;5.256;217.6;23.2
1.454;5.222;218.7;23.2
1.461;5.229;219.9;23.2
1.469;5.304;221.0;23.2
1.477;5.306;222.2;23.2
1.484;5.305;223.3;23.2
1.492;5.279;224.4;23.2
1.499;5.194;225.6;23.2
1.507;5.111;226.7;23.2
1.515;5.077;227.9;23.2
1.522;5.088;229.0;23.2
1.530;5.149;230.2;23.2
1.538;5.139;231.3;23.2
1.545;5.090;232.4;23.2
1.553;5.015;233.6;23.2
1.559;4.987;234.5;23.2
1.561;4.990;234.9;23.2
1.561;4.990;234.9;23.2
1.563;4.992;235.3;23.2
1.565;4.989;235.7;23.2
1.567;5.004;236.0;23.2
1.567;5.004;236.0;23.2
1.569;4.994;236.4;23.2
1.571;4.982;236.8;23.2
1.573;4.957;237.2;23.2
1.573;4.957;237.2;23.2
1.575;4.926;237.6;23.2
1.585;4.822;259.2;23.3
1.595;4.667;270.8;23.4
1.605;4.654;282.4;23.3
1.615;4.559;294.0;23.4
1.625;4.446;305.6;23.4
1.635;4.511;317.2;23.3
1.645;4.306;328.8;23.3
1.655;4.358;340.4;23.4
1.665;4.226;352.0;23.4
1.675;4.167;363.6;23.3
1.685;4.150;375.2;23.3
1.695;3.990;386.8;23.3
1.705;4.067;398.4;23.3
1.715;3.878;410.0;23.4
1.725;3.975;421.6;23.3
1.735;3.797;433.2;23.3
1.745;3.888;444.8;23.3
1.755;3.780;456.4;23.3
1.765;3.658;468.0;23.3
1.775;3.749;479.6;23.3
1.785;3.673;491.2;23.3
1.795;3.607;502.8;23.3
1.805;3.691;514.4;23.3
1.815;3.589;526.0;23.3
1.825;3.489;537.6;23.3
1.825;3.643;537.8;23.3
1.835;3.459;549.4;23.3
1.835;3.626;549.6;23.3
1.845;3.453;561.2;23.3
1.845;3.585;561.3;23.3
1.855;3.569;573.0;23.3
1.865;3.496;584.6;23.3
1.875;3.435;596.2;23.3
1.875;3.514;596.9;23.3
1.885;3.420;608.5;23.3
1.885;3.516;609.5;23.3
1.895;3.399;621.1;23.3
1.895;3.504;624.1;23.3
1.905;3.351;635.7;23.3
1.905;3.509;635.9;23.3
1.915;3.310;647.5;23.3
1.915;3.467;657.6;23.3
