ml;pH;sec;°C
1.646;4.265;369.3;22.8
1.656;4.153;380.9;22.8
1.666;4.074;392.5;22.8
1.676;4.101;404.1;22.8
1.686;4.059;415.7;22.8
1.696;3.889;427.3;22.8
1.706;3.947;438.9;22.8
1.716;3.809;450.5;22.9
1.726;3.824;462.1;22.8
1.736;3.866;473.7;22.8
1.746;3.781;485.3;22.9
1.756;3.638;496.9;22.9
1.766;3.663;508.5;22.8
1.776;3.724;520.1;22.8
1.786;3.682;531.7;22.9
1.796;3.538;543.3;22.9
1.806;3.494;554.9;22.9
1.806;3.642;555.0;22.9
1.816;3.593;566.6;22.9
1.826;3.541;578.2;22.9
1.836;3.415;589.8;22.9
1.836;3.584;590.0;22.9
1.846;3.553;601.6;22.8
1.856;3.484;613.2;22.9
1.856;3.497;613.6;22.9
1.866;3.509;625.2;22.9
1.876;3.337;636.8;22.9
1.876;3.503;637.0;22.9
1.886;3.444;648.6;22.9
1.886;3.406;658.7;22.9
