ml;pH;sec;°C
0.669;6.432;101.2;22.4
0.677;6.413;102.3;22.4
0.685;6.425;103.5;22.4
0.692;6.424;104.6;22.4
0.700;6.460;105.7;22.4
0.707;6.469;106.9;22.4
0.715;6.456;108.0;22.4
0.723;6.415;109.2;22.4
0.730;6.376;110.3;22.4
0.738;6.343;111.5;22.4
0.746;6.324;112.6;22.4
0.753;6.307;113.7;22.4
0.761;6.318;114.9;22.4
0.768;6.337;116.0;22.4
0.776;6.360;117.2;22.4
0.784;6.361;118.3;22.4
0.791;6.318;119.4;22.4
0.799;6.282;120.6;22.4
0.806;6.255;121.7;22.4
0.814;6.232;122.9;22.4
0.822;6.239;124.0;22.4
0.829;6.220;125.1;22.4
0.837;6.223;126.3;22.4
0.845;6.246;127.4;22.4
0.852;6.266;128.6;22.4
0.860;6.249;129.7;22.4
0.867;6.248;130.8;22.4
0.875;6.221;132.0;22.4
0.883;6.191;133.1;22.4
0.890;6.149;134.3;22.4
0.898;6.125;135.4;22.4
0.905;6.122;136.6;22.4
0.913;6.114;137.7;22.4
0.921;6.109;138.8;22.4
0.928;6.136;140.0;22.4
0.936;6.146;141.1;22.4
0.943;6.156;142.3;22.4
0.951;6.115;143.4;22.4
0.959;6.057;144.5;22.4
0.966;6.037;145.7;22.4
0.974;6.038;146.8;22.4
0.982;6.050;148.0;22.4
0.989;6.077;149.1;22.4
0.997;6.074;150.2;22.4
1.004;6.057;151.4;22.4
1.012;6.022;152.5;22.4
1.020;5.996;153.7;22.4
1.027;5.950;154.8;22.4
1.035;5.995;156.0;22.4
1.042;5.978;157.1;22.4
1.050;6.003;158.2;22.4
1.058;5.984;159.4;22.4
1.065;5.918;160.5;22.4
1.073;5.899;161.7;22.4
1.081;5.891;162.8;22.4
1.088;5.900;163.9;22.4
1.096;5.922;165.1;22.4
1.103;5.936;166.2;22.4
1.111;5.936;167.4;22.4
1.119;5.905;168.5;22.4
1.126;5.870;169.6;22.4
1.134;5.832;170.8;22.4
1.141;5.813;171.9;22.4
1.149;5.822;173.1;22.4
1.157;5.836;174.2;22.4
1.164;5.836;175.4;22.4
1.172;5.837;176.5;22.4
1.180;5.839;177.6;22.4
1.187;5.813;178.8;22.4
1.195;5.780;179.9;22.4
1.202;5.738;181.1;22.4
1.210;5.721;182.2;22.4
1.218;5.714;183.3;22.4
1.225;5.700;184.5;22.4
1.233;5.717;185.6;22.4
1.240;5.731;186.8;22.4
1.248;5.728;187.9;22.4
1.256;5.689;189.1;22.4
1.263;5.650;190.2;22.4
1.271;5.615;191.3;22.4
1.279;5.618;192.5;22.4
1.286;5.621;193.6;22.4
1.294;5.633;194.8;22.4
1.301;5.625;195.9;22.4
1.309;5.618;197.0;22.4
1.317;5.605;198.2;22.4
1.324;5.560;199.3;22.4
1.332;5.532;200.5;22.4
1.339;5.506;201.6;22.4
1.347;5.497;202.7;22.4
1.355;5.523;203.9;22.4
1.362;5.521;205.0;22.4
1.370;5.510;206.2;22.4
1.377;5.465;207.3;22.4
1.385;5.428;208.4;22.4
1.393;5.392;209.6;22.4
1.400;5.382;210.7;22.4
1.408;5.378;211.9;22.4
1.416;5.388;213.0;22.4
1.423;5.389;214.2;22.4
1.431;5.376;215.3;22.4
1.438;5.314;216.4;22.4
1.446;5.278;217.6;22.4
1.454;5.253;218.7;22.4
1.461;5.240;219.9;22.4
1.469;5.252;221.0;22.4
1.476;5.231;222.1;22.4
1.484;5.230;223.3;22.4
1.492;5.212;224.4;22.4
1.499;5.183;225.6;22.4
1.507;5.109;226.7;22.4
1.515;5.056;227.8;22.4
1.522;5.004;229.0;22.4
1.530;4.971;230.1;22.4
1.537;4.998;231.3;22.4
1.545;4.982;232.4;22.4
1.550;4.976;233.2;22.4
1.552;4.972;233.5;22.4
1.552;4.972;233.6;22.4
1.554;4.976;233.9;22.4
1.556;4.975;234.3;22.4
1.558;4.975;234.7;22.4
1.558;4.975;234.7;22.4
1.560;4.962;235.1;22.4
1.562;4.950;235.5;22.4
1.564;4.932;235.8;22.4
1.574;4.737;257.5;22.7
1.584;4.698;269.1;22.7
1.594;4.513;280.7;22.7
1.604;4.546;292.3;22.7
1.614;4.407;303.9;22.7
1.624;4.431;315.5;22.7
1.634;4.300;327.1;22.7
1.644;4.298;338.7;22.7
1.654;4.090;350.3;22.7
1.664;4.118;361.9;22.7
1.674;4.023;373.5;22.7
1.684;3.944;385.1;22.7
1.694;3.951;396.7;22.7
1.704;3.943;408.3;22.7
1.714;3.831;419.9;22.7
1.724;3.744;431.5;22.7
1.734;3.816;443.1;22.7
1.744;3.703;454.7;22.7
1.754;3.707;466.3;22.8
1.764;3.741;477.9;22.7
1.774;3.590;489.5;22.7
1.784;3.528;501.1;22.8
1.794;3.571;512.7;22.8
1.804;3.544;524.3;22.7
1.814;3.576;535.9;22.7
1.824;3.439;547.5;22.8
1.824;3.580;547.6;22.8
1.834;3.415;559.2;22.8
1.834;3.553;559.4;22.8
1.844;3.398;571.0;22.8
1.844;3.539;571.2;22.8
1.854;3.443;582.8;22.8
1.854;3.498;584.0;22.8
1.864;3.347;595.6;22.8
1.864;3.507;595.8;22.8
1.874;3.377;607.4;22.8
1.874;3.452;617.4;22.8
