ml;pH;sec;°C
1.233;5.815;185.6;23.0
1.240;5.791;186.7;23.0
1.248;5.670;187.9;23.0
1.255;5.608;189.0;23.0
1.263;5.608;190.2;23.0
1.271;5.589;191.3;23.0
1.278;5.624;192.4;23.0
1.286;5.669;193.6;23.0
1.294;5.701;194.7;23.0
1.301;5.701;195.9;23.0
1.309;5.655;197.0;23.0
1.316;5.599;198.1;23.0
1.324;5.551;199.3;23.0
1.332;5.521;200.4;23.0
1.339;5.480;201.6;23.0
1.347;5.457;202.7;23.0
1.354;5.466;203.8;23.0
1.362;5.526;205.0;23.0
1.370;5.522;206.1;23.0
1.377;5.553;207.3;23.0
1.385;5.542;208.4;23.0
1.392;5.524;209.6;23.0
1.400;5.477;210.7;23.0
1.408;5.462;211.8;23.0
1.415;5.402;213.0;23.0
1.423;5.356;214.1;23.0
1.431;5.289;215.3;23.0
1.438;5.251;216.4;23.0
1.446;5.242;217.5;23.0
1.453;5.252;218.7;23.0
1.461;5.308;219.8;23.0
1.469;5.304;221.0;23.0
1.476;5.328;222.1;23.0
1.484;5.320;223.2;23.0
1.491;5.250;224.4;23.0
1.499;5.194;225.5;23.0
1.507;5.125;226.7;23.0
1.514;5.066;227.8;23.0
1.522;5.039;228.9;23.0
1.529;4.982;230.1;23.0
1.537;4.978;231.2;23.0
1.545;4.961;232.4;23.0
1.548;5.037;232.9;23.0
1.551;4.983;233.5;23.0
1.558;4.976;234.6;23.0
1.558;4.976;234.7;23.0
1.560;4.994;235.0;23.0
1.562;4.992;235.4;23.0
1.564;4.991;235.8;23.0
1.564;4.991;235.8;23.0
1.565;4.988;236.2;23.0
1.567;4.989;236.5;23.0
1.569;4.978;236.9;23.0
1.569;4.978;236.9;23.0
1.571;4.974;237.3;23.0
1.573;4.957;237.7;23.0
1.575;4.948;238.1;23.0
1.575;4.948;238.1;23.0
1.577;4.926;238.4;23.0
1.587;4.715;260.1;23.1
1.597;4.617;271.7;23.1
1.607;4.520;283.3;23.1
1.617;4.454;294.9;23.1
1.627;4.425;306.5;23.1
1.637;4.441;318.1;23.1
1.647;4.268;329.7;23.1
1.657;4.171;341.3;23.1
1.667;4.102;352.9;23.1
1.677;4.089;364.5;23.1
1.687;4.088;376.0;23.1
1.697;4.081;387.6;23.0
1.707;3.932;399.2;23.1
1.717;3.854;410.8;23.1
1.727;3.789;422.4;23.1
1.737;3.784;434.0;23.1
1.747;3.802;445.6;23.1
1.757;3.822;457.2;23.1
1.767;3.761;468.8;23.1
1.777;3.755;480.4;23.0
1.787;3.705;492.0;23.0
1.797;3.676;503.6;23.0
1.807;3.538;515.2;23.1
1.817;3.560;526.8;23.1
1.827;3.629;538.4;23.0
1.837;3.574;549.9;23.0
1.847;3.426;561.5;23.1
1.847;3.570;561.7;23.1
1.857;3.547;573.3;23.0
1.867;3.433;584.9;23.0
1.867;3.518;585.9;23.0
1.877;3.489;597.5;23.0
1.877;3.506;598.6;23.0
1.887;3.500;610.2;23.0
1.897;3.479;621.8;23.0
1.897;3.474;631.9;23.0
