ml;pH;sec;°C
1.027;5.993;154.7;23.3
1.034;6.048;155.9;23.3
1.042;6.062;157.0;23.3
1.050;6.013;158.2;23.3
1.057;5.977;159.3;23.3
1.065;5.933;160.4;23.3
1.072;5.879;161.6;23.3
1.080;5.849;162.7;23.3
1.088;5.861;163.9;23.3
1.095;5.869;165.0;23.3
1.103;5.917;166.2;23.3
1.111;5.925;167.3;23.3
1.118;5.961;168.4;23.3
1.126;5.949;169.6;23.3
1.133;5.927;170.7;23.3
1.141;5.856;171.9;23.3
1.149;5.786;173.0;23.3
1.156;5.767;174.1;23.3
1.164;5.738;175.3;23.3
1.171;5.751;176.4;23.3
1.179;5.780;177.6;23.3
1.187;5.822;178.7;23.3
1.194;5.831;179.8;23.3
1.202;5.846;181.0;23.3
1.209;5.801;182.1;23.3
1.217;5.763;183.3;23.3
1.225;5.718;184.4;23.3
1.232;5.653;185.5;23.3
1.240;5.631;186.7;23.3
1.248;5.611;187.8;23.3
1.255;5.621;189.0;23.3
1.263;5.651;190.1;23.3
1.270;5.702;191.3;23.3
1.278;5.727;192.4;23.3
1.286;5.724;193.5;23.3
1.293;5.657;194.7;23.3
1.301;5.611;195.8;23.3
1.308;5.534;197.0;23.3
1.316;5.509;198.1;23.3
1.324;5.496;199.2;23.3
1.331;5.509;200.4;23.3
1.339;5.544;201.5;23.3
1.346;5.542;202.7;23.3
1.354;5.608;203.8;23.3
1.362;5.567;204.9;23.3
1.369;5.503;206.1;23.3
1.377;5.457;207.2;23.3
1.385;5.394;208.4;23.3
1.392;5.359;209.5;23.3
1.400;5.344;210.6;23.3
1.407;5.384;211.8;23.3
1.415;5.389;212.9;23.3
1.423;5.435;214.1;23.3
1.430;5.436;215.2;23.3
1.438;5.389;216.4;23.3
1.445;5.309;217.5;23.3
1.453;5.237;218.6;23.3
1.461;5.207;219.8;23.3
1.468;5.178;220.9;23.3
1.476;5.171;222.1;23.3
1.484;5.192;223.2;23.3
1.491;5.211;224.3;23.3
1.499;5.219;225.5;23.3
1.506;5.220;226.6;23.3
1.514;5.219;227.8;23.3
1.522;5.179;228.9;23.3
1.529;5.146;230.0;23.3
1.537;5.095;231.2;23.3
1.544;4.993;232.3;23.3
1.552;4.950;233.5;23.3
1.556;5.054;234.0;23.3
1.558;5.036;234.4;23.3
1.560;5.022;234.8;23.3
1.560;5.022;234.8;23.3
1.562;5.018;235.2;23.3
1.564;5.008;235.6;23.3
1.566;4.993;235.9;23.3
1.566;4.993;235.9;23.3
1.568;4.977;236.3;23.3
1.570;4.959;236.7;23.3
1.572;4.944;237.1;23.3
1.582;4.712;258.7;23.4
1.592;4.610;270.3;23.5
1.602;4.597;281.9;23.4
1.612;4.612;293.5;23.4
1.622;4.597;305.1;23.4
1.632;4.471;316.7;23.4
1.642;4.285;328.3;23.4
1.652;4.198;339.9;23.4
1.662;4.258;351.5;23.4
1.672;4.247;363.1;23.4
1.682;4.161;374.7;23.4
1.692;4.004;386.3;23.4
1.702;3.923;397.9;23.4
1.712;3.861;409.5;23.4
1.722;3.935;421.1;23.4
1.732;3.939;432.7;23.4
1.742;3.780;444.2;23.4
1.752;3.713;455.8;23.4
1.762;3.654;467.4;23.4
1.772;3.615;479.0;23.4
1.782;3.678;490.6;23.3
1.792;3.709;502.2;23.3
1.802;3.679;513.8;23.3
1.812;3.563;525.4;23.4
1.822;3.493;537.0;23.4
1.822;3.637;537.2;23.4
1.832;3.589;548.8;23.3
1.842;3.531;560.4;23.4
1.852;3.411;572.0;23.3
1.852;3.577;572.2;23.3
1.862;3.563;583.8;23.3
1.872;3.533;595.3;23.3
1.882;3.419;606.9;23.3
1.882;3.498;611.5;23.3
1.892;3.495;623.1;23.3
1.902;3.461;634.7;23.3
1.902;3.359;644.8;23.3
