ml;pH;sec;°C
1.058;5.983;159.4;21.8
1.065;5.920;160.5;21.8
1.073;5.921;161.7;21.8
1.081;5.942;162.8;21.8
1.088;5.950;164.0;21.8
1.096;5.941;165.1;21.8
1.103;5.955;166.2;21.8
1.111;5.928;167.4;21.8
1.119;5.881;168.5;21.8
1.126;5.854;169.7;21.8
1.134;5.846;170.8;21.8
1.142;5.867;171.9;21.8
1.149;5.877;173.1;21.8
1.157;5.888;174.2;21.8
1.164;5.867;175.4;21.8
1.172;5.831;176.5;21.8
1.180;5.805;177.7;21.8
1.187;5.764;178.8;21.8
1.195;5.758;179.9;21.8
1.202;5.776;181.1;21.8
1.210;5.781;182.2;21.8
1.218;5.803;183.4;21.8
1.225;5.779;184.5;21.8
1.233;5.746;185.6;21.8
1.241;5.702;186.8;21.8
1.248;5.671;187.9;21.8
1.256;5.696;189.1;21.8
1.263;5.711;190.2;21.8
1.271;5.703;191.3;21.8
1.279;5.703;192.5;21.8
1.286;5.626;193.6;21.8
1.294;5.587;194.8;21.8
1.301;5.581;195.9;21.8
1.309;5.577;197.1;21.8
1.317;5.581;198.2;21.8
1.324;5.624;199.3;21.8
1.332;5.617;200.5;21.8
1.340;5.583;201.6;21.8
1.347;5.562;202.8;21.8
1.355;5.511;203.9;21.8
1.362;5.503;205.0;21.8
1.370;5.531;206.2;21.8
1.378;5.539;207.3;21.8
1.385;5.508;208.5;21.8
1.393;5.490;209.6;21.8
1.400;5.439;210.8;21.8
1.408;5.402;211.9;21.8
1.416;5.398;213.0;21.8
1.423;5.396;214.2;21.8
1.431;5.405;215.3;21.8
1.439;5.401;216.5;21.8
1.446;5.386;217.6;21.8
1.454;5.359;218.7;21.8
1.461;5.331;219.9;21.8
1.469;5.271;221.0;21.8
1.477;5.252;222.2;21.8
1.484;5.244;223.3;21.8
1.492;5.243;224.4;21.8
1.499;5.252;225.6;21.8
1.507;5.216;226.7;21.8
1.515;5.158;227.9;21.8
1.522;5.112;229.0;21.8
1.530;5.086;230.1;21.8
1.537;5.087;231.3;21.8
1.545;5.090;232.4;21.8
1.553;5.065;233.6;21.8
1.560;5.027;234.7;21.8
1.568;4.978;235.9;21.8
1.574;4.966;236.8;21.8
1.576;4.964;237.2;21.8
1.576;4.964;237.2;21.8
1.578;4.955;237.6;21.8
1.580;4.941;237.9;21.8
1.590;4.777;259.6;22.2
1.600;4.722;271.2;22.2
1.610;4.680;282.8;22.2
1.620;4.602;294.4;22.2
1.630;4.560;306.0;22.2
1.640;4.470;317.6;22.2
1.650;4.378;329.2;22.2
1.660;4.309;340.8;22.2
1.670;4.222;352.4;22.2
1.680;4.174;364.0;22.2
1.690;4.149;375.6;22.2
1.700;4.076;387.2;22.2
1.710;3.986;398.8;22.2
1.720;3.985;410.4;22.2
1.730;3.912;422.0;22.2
1.740;3.841;433.6;22.2
1.750;3.820;445.2;22.2
1.760;3.810;456.8;22.2
1.770;3.740;468.4;22.2
1.780;3.720;480.0;22.2
1.790;3.663;491.6;22.2
1.800;3.618;503.2;22.2
1.810;3.625;514.8;22.2
1.820;3.613;526.4;22.2
1.830;3.544;538.0;22.2
1.840;3.566;549.6;22.2
1.850;3.509;561.2;22.2
1.860;3.520;572.8;22.2
1.870;3.449;584.4;22.2
1.870;3.498;585.3;22.2
1.880;3.456;596.9;22.2
1.880;3.433;607.0;22.2
