ml;pH;sec;°C
0.708;6.278;106.9;22.0
0.715;6.304;108.0;22.0
0.723;6.345;109.2;22.0
0.730;6.372;110.3;22.0
0.738;6.409;111.5;22.0
0.746;6.434;112.6;22.0
0.753;6.415;113.7;22.0
0.761;6.418;114.9;22.0
0.769;6.395;116.0;22.0
0.776;6.268;117.2;22.0
0.784;6.187;118.3;22.0
0.791;6.172;119.5;22.0
0.799;6.163;120.6;22.0
0.807;6.176;121.7;22.0
0.814;6.168;122.9;22.0
0.822;6.176;124.0;22.0
0.829;6.215;125.2;22.0
0.837;6.311;126.3;22.0
0.845;6.229;127.4;22.0
0.852;6.101;128.6;22.0
0.860;6.077;129.7;22.0
0.868;6.099;130.9;22.0
0.875;6.131;132.0;22.0
0.883;6.210;133.1;22.0
0.890;6.239;134.3;22.0
0.898;6.257;135.4;22.0
0.906;6.242;136.6;22.0
0.913;6.189;137.7;22.0
0.921;6.060;138.9;22.0
0.928;5.989;140.0;22.0
0.936;6.008;141.1;22.0
0.944;6.120;142.3;22.0
0.951;6.162;143.4;22.0
0.959;6.144;144.6;22.0
0.967;6.120;145.7;22.0
0.974;6.034;146.8;22.0
0.982;5.955;148.0;22.0
0.989;5.886;149.1;22.0
0.997;5.927;150.3;22.0
1.005;5.974;151.4;22.0
1.012;5.991;152.6;22.0
1.020;6.000;153.7;22.0
1.027;6.041;154.8;22.0
1.035;6.075;156.0;22.0
1.043;6.064;157.1;22.0
1.050;6.030;158.3;22.0
1.058;5.981;159.4;22.0
1.065;5.923;160.5;22.0
1.073;5.840;161.7;22.0
1.081;5.821;162.8;22.0
1.088;5.843;164.0;22.0
1.096;5.930;165.1;22.0
1.104;6.005;166.2;22.0
1.111;5.945;167.4;22.0
1.119;5.903;168.5;22.0
1.126;5.821;169.7;22.0
1.134;5.743;170.8;22.0
1.142;5.701;171.9;22.0
1.149;5.740;173.1;22.0
1.157;5.764;174.2;22.0
1.164;5.820;175.4;22.0
1.172;5.884;176.5;22.0
1.180;5.833;177.7;22.0
1.187;5.789;178.8;22.0
1.195;5.668;179.9;22.0
1.203;5.653;181.1;22.0
1.210;5.649;182.2;22.0
1.218;5.686;183.4;22.0
1.225;5.729;184.5;22.0
1.233;5.780;185.6;22.0
1.241;5.761;186.8;22.0
1.248;5.762;187.9;22.0
1.256;5.712;189.1;22.0
1.263;5.610;190.2;22.0
1.271;5.560;191.3;22.0
1.279;5.527;192.5;22.0
1.286;5.513;193.6;22.0
1.294;5.521;194.8;22.0
1.301;5.575;195.9;22.0
1.309;5.639;197.1;22.0
1.317;5.670;198.2;22.0
1.324;5.645;199.3;22.0
1.332;5.615;200.5;22.0
1.340;5.432;201.6;22.0
1.347;5.419;202.8;22.0
1.355;5.406;203.9;22.0
1.362;5.434;205.0;22.0
1.370;5.520;206.2;22.0
1.378;5.551;207.3;22.0
1.385;5.552;208.5;22.0
1.393;5.524;209.6;22.0
1.400;5.472;210.7;22.0
1.408;5.396;211.9;22.0
1.416;5.294;213.0;22.0
1.423;5.279;214.2;22.0
1.431;5.332;215.3;22.0
1.439;5.440;216.5;22.0
1.446;5.422;217.6;22.0
1.454;5.382;218.7;22.0
1.461;5.343;219.9;22.0
1.469;5.265;221.0;22.0
1.477;5.181;222.2;22.0
1.484;5.146;223.3;22.0
1.492;5.174;224.4;22.0
1.499;5.211;225.6;22.0
1.507;5.258;226.7;22.0
1.515;5.249;227.9;22.0
1.522;5.194;229.0;22.0
1.530;5.106;230.1;22.0
1.538;5.035;231.3;22.0
1.545;4.963;232.4;22.0
1.549;5.126;233.0;22.0
1.551;5.119;233.4;22.0
1.553;5.109;233.8;22.0
1.553;5.109;233.8;22.0
1.555;5.096;234.1;22.0
1.557;5.078;234.5;22.0
1.559;5.058;234.9;22.0
1.559;5.058;234.9;22.0
1.561;5.043;235.3;22.0
1.563;5.034;235.7;22.0
1.565;4.997;236.0;22.0
1.565;4.997;236.0;22.0
1.567;4.982;236.4;22.0
1.569;4.923;236.8;22.0
1.579;4.714;258.5;22.1
1.589;4.820;270.1;22.1
1.599;4.675;281.7;22.1
1.609;4.641;293.3;22.1
1.619;4.528;304.9;22.2
1.629;4.579;316.5;22.1
1.639;4.421;328.1;22.1
1.649;4.350;339.7;22.1
1.659;4.245;351.3;22.1
1.669;4.304;362.9;22.1
1.679;4.074;374.4;22.1
1.689;4.003;386.0;22.1
1.699;4.144;397.6;22.1
1.709;3.903;409.2;22.1
1.719;3.915;420.8;22.2
1.729;3.928;432.4;22.1
1.739;3.757;444.0;22.2
1.749;3.908;455.6;22.1
1.759;3.671;467.2;22.1
1.769;3.726;478.8;22.2
1.779;3.762;490.4;22.1
1.789;3.685;502.0;22.2
1.799;3.527;513.6;22.2
1.809;3.660;525.2;22.1
1.819;3.480;536.8;22.1
1.819;3.668;537.0;22.1
1.829;3.510;548.6;22.1
1.839;3.503;560.2;22.2
1.849;3.522;571.8;22.1
1.859;3.537;583.4;22.2
1.869;3.561;595.0;22.1
1.879;3.423;606.6;22.1
1.879;3.505;607.5;22.1
1.889;3.262;619.1;22.2
1.889;3.519;623.7;22.2
1.899;3.328;635.3;22.2
1.899;3.503;637.9;22.2
1.909;3.285;649.5;22.2
1.909;3.505;658.5;22.2
1.919;3.412;670.1;22.2
1.919;3.286;680.2;22.2
