ml;pH;sec;°C
1.836;3.662;560.4;22.2
1.846;3.482;572.0;22.3
1.846;3.569;572.2;22.3
1.856;3.533;583.8;22.2
1.866;3.449;595.4;22.3
1.866;3.511;595.8;22.3
1.876;3.377;607.4;22.3
1.876;3.505;607.5;22.3
1.886;3.468;619.1;22.3
1.886;3.522;619.9;22.3
1.896;3.500;631.5;22.2
1.906;3.308;643.1;22.3
1.906;3.505;645.8;22.3
1.916;3.273;657.4;22.3
1.916;3.469;667.4;22.3
