ml;pH;sec;°C
1.004;5.943;151.4;23.2
1.012;5.970;152.5;23.2
1.020;5.997;153.7;23.2
1.027;6.037;154.8;23.2
1.035;6.055;156.0;23.2
1.043;6.041;157.1;23.2
1.050;5.954;158.2;23.2
1.058;5.909;159.4;23.2
1.065;5.866;160.5;23.2
1.073;5.855;161.7;23.2
1.081;5.886;162.8;23.2
1.088;5.919;163.9;23.2
1.096;5.974;165.1;23.2
1.103;5.968;166.2;23.2
1.111;5.975;167.4;23.2
1.119;5.939;168.5;23.2
1.126;5.867;169.6;23.2
1.134;5.792;170.8;23.2
1.141;5.781;171.9;23.2
1.149;5.757;173.1;23.2
1.157;5.753;174.2;23.2
1.164;5.791;175.3;23.2
1.172;5.846;176.5;23.2
1.180;5.893;177.6;23.2
1.187;5.859;178.8;23.2
1.195;5.835;179.9;23.2
1.202;5.729;181.1;23.2
1.210;5.668;182.2;23.2
1.218;5.685;183.3;23.2
1.225;5.746;184.5;23.2
1.233;5.786;185.6;23.2
1.240;5.796;186.8;23.2
1.248;5.766;187.9;23.2
1.256;5.686;189.1;23.2
1.263;5.595;190.2;23.2
1.271;5.588;191.3;23.2
1.279;5.600;192.5;23.2
1.286;5.622;193.6;23.2
1.294;5.679;194.8;23.2
1.301;5.686;195.9;23.2
1.309;5.668;197.0;23.2
1.317;5.635;198.2;23.2
1.324;5.561;199.3;23.2
1.332;5.507;200.5;23.2
1.339;5.482;201.6;23.2
1.347;5.464;202.7;23.2
1.355;5.465;203.9;23.2
1.362;5.558;205.0;23.2
1.370;5.573;206.2;23.2
1.378;5.515;207.3;23.2
1.385;5.465;208.5;23.2
1.393;5.378;209.6;23.2
1.400;5.353;210.7;23.2
1.408;5.364;211.9;23.2
1.416;5.433;213.0;23.2
1.423;5.443;214.2;23.2
1.431;5.437;215.3;23.2
1.438;5.402;216.4;23.2
1.446;5.353;217.6;23.2
1.454;5.276;218.7;23.2
1.461;5.228;219.9;23.2
1.469;5.196;221.0;23.2
1.476;5.185;222.1;23.2
1.484;5.185;223.3;23.2
1.492;5.211;224.4;23.2
1.499;5.223;225.6;23.2
1.507;5.242;226.7;23.2
1.515;5.203;227.8;23.2
1.522;5.137;229.0;23.2
1.530;5.060;230.1;23.2
1.537;4.976;231.3;23.2
1.545;4.948;232.4;23.2
1.549;5.073;233.0;23.2
1.551;5.054;233.4;23.2
1.553;5.039;233.7;23.2
1.553;5.039;233.7;23.2
1.555;5.031;234.1;23.2
1.557;5.013;234.5;23.2
1.559;5.001;234.9;23.2
1.559;5.001;234.9;23.2
1.561;4.974;235.3;23.2
1.563;4.937;235.6;23.2
1.573;4.788;257.3;23.3
1.583;4.794;268.9;23.3
1.593;4.609;280.5;23.3
1.603;4.630;292.1;23.3
1.613;4.598;303.7;23.3
1.623;4.454;315.3;23.3
1.633;4.492;326.9;23.3
1.643;4.258;338.5;23.3
1.653;4.262;350.1;23.3
1.663;4.279;361.7;23.3
1.673;4.106;373.3;23.3
1.683;4.026;384.9;23.3
1.693;4.114;396.5;23.3
1.703;3.908;408.1;23.3
1.713;3.980;419.7;23.3
1.723;3.899;431.3;23.2
1.733;3.774;442.9;23.3
1.743;3.845;454.5;23.3
1.753;3.730;466.1;23.2
1.763;3.796;477.7;23.2
1.773;3.675;489.3;23.3
1.783;3.689;500.9;23.2
1.793;3.589;512.5;23.3
1.803;3.553;524.1;23.2
1.813;3.661;535.6;23.2
1.823;3.490;547.2;23.3
1.823;3.611;547.4;23.3
1.833;3.591;559.0;23.2
1.843;3.430;570.6;23.2
1.843;3.585;570.8;23.2
1.853;3.526;582.4;23.2
1.863;3.394;594.0;23.2
1.863;3.540;594.2;23.2
1.873;3.385;605.8;23.2
1.873;3.503;606.0;23.2
1.883;3.356;617.6;23.2
1.883;3.505;617.8;23.2
1.893;3.386;629.4;23.2
1.893;3.500;636.2;23.2
1.903;3.405;647.8;23.2
1.903;3.395;657.9;23.2
