ml;pH;sec;°C
1.210;5.698;182.2;22.9
1.217;5.678;183.3;22.9
1.225;5.659;184.4;22.9
1.233;5.659;185.6;22.9
1.240;5.696;186.7;22.9
1.248;5.688;187.9;22.9
1.255;5.673;189.0;22.9
1.263;5.678;190.1;22.9
1.271;5.664;191.3;22.9
1.278;5.632;192.4;22.9
1.286;5.588;193.6;22.9
1.293;5.561;194.7;22.9
1.301;5.547;195.8;22.9
1.309;5.537;197.0;22.9
1.316;5.537;198.1;22.9
1.324;5.542;199.3;22.9
1.331;5.546;200.4;22.9
1.339;5.524;201.6;22.9
1.347;5.476;202.7;22.9
1.354;5.465;203.8;22.9
1.362;5.426;205.0;22.9
1.370;5.402;206.1;22.9
1.377;5.394;207.3;22.9
1.385;5.397;208.4;22.9
1.392;5.379;209.5;22.9
1.400;5.363;210.7;22.9
1.408;5.377;211.8;22.9
1.415;5.371;213.0;22.9
1.423;5.347;214.1;22.9
1.430;5.304;215.2;22.9
1.438;5.289;216.4;22.9
1.446;5.239;217.5;22.9
1.453;5.203;218.7;22.9
1.461;5.175;219.8;22.9
1.468;5.187;220.9;22.9
1.476;5.205;222.1;22.9
1.484;5.186;223.2;22.9
1.491;5.165;224.4;22.9
1.499;5.143;225.5;22.9
1.507;5.037;226.7;22.9
1.514;4.976;227.8;22.9
1.522;4.963;228.9;22.9
1.529;4.954;230.1;22.9
1.538;4.965;231.4;22.9
1.538;4.965;231.4;22.9
1.541;4.946;232.0;22.9
1.543;4.951;232.4;22.9
1.545;4.969;232.7;22.9
1.545;4.969;232.7;22.9
1.547;4.964;233.1;22.9
1.549;4.957;233.5;22.9
1.551;4.949;233.9;22.9
1.551;4.949;233.9;22.9
1.553;4.929;234.3;22.9
1.563;4.709;255.9;23.0
1.573;4.689;267.5;23.0
1.583;4.539;279.1;23.1
1.593;4.537;290.7;23.0
1.603;4.406;302.3;23.1
1.613;4.350;313.9;23.0
1.623;4.301;325.5;23.1
1.633;4.275;337.1;23.0
1.643;4.095;348.7;23.0
1.653;4.151;360.3;23.0
1.663;3.991;371.9;23.1
1.673;4.016;383.5;23.0
1.683;3.862;395.1;23.1
1.693;3.964;406.6;23.0
1.703;3.783;418.2;23.1
1.713;3.878;429.8;23.0
1.723;3.730;441.4;23.0
1.733;3.810;453.0;23.0
1.743;3.724;464.6;23.0
1.753;3.645;476.2;23.1
1.763;3.714;487.8;23.0
1.773;3.685;499.4;23.0
1.783;3.562;511.0;23.0
1.793;3.482;522.6;23.0
1.793;3.633;522.8;23.0
1.803;3.547;534.4;23.0
1.813;3.503;546.0;23.1
1.823;3.547;557.6;23.0
1.833;3.404;569.1;23.0
1.833;3.536;569.3;23.0
1.843;3.392;580.9;23.1
1.843;3.510;581.1;23.1
1.853;3.370;592.7;23.0
1.853;3.499;592.9;23.0
1.863;3.350;604.5;23.0
1.863;3.412;614.6;23.0
