ml;pH;sec;°C
0.525;6.689;79.5;22.0
0.532;6.682;80.7;22.0
0.540;6.640;81.8;22.0
0.548;6.652;82.9;22.0
0.555;6.667;84.1;22.0
0.563;6.682;85.2;22.0
0.571;6.730;86.4;22.0
0.578;6.710;87.5;22.0
0.586;6.635;88.6;22.0
0.593;6.546;89.8;22.0
0.601;6.519;90.9;22.0
0.609;6.519;92.1;22.0
0.616;6.488;93.2;22.0
0.624;6.549;94.3;22.0
0.631;6.576;95.5;22.0
0.639;6.632;96.6;22.0
0.647;6.644;97.8;22.0
0.654;6.616;98.9;22.0
0.662;6.524;100.0;22.0
0.670;6.454;101.2;22.0
0.677;6.388;102.3;22.0
0.685;6.401;103.5;22.0
0.692;6.475;104.6;22.0
0.700;6.529;105.8;22.0
0.708;6.558;106.9;22.0
0.715;6.558;108.0;22.0
0.723;6.418;109.2;22.0
0.730;6.385;110.3;22.0
0.738;6.310;111.5;22.0
0.746;6.376;112.6;22.0
0.753;6.478;113.7;22.0
0.761;6.463;114.9;22.0
0.769;6.379;116.0;22.0
0.776;6.290;117.2;22.0
0.784;6.251;118.3;22.0
0.791;6.266;119.5;22.0
0.799;6.357;120.6;22.0
0.807;6.429;121.7;22.0
0.814;6.407;122.9;22.0
0.822;6.311;124.0;22.0
0.829;6.191;125.2;22.0
0.837;6.197;126.3;22.0
0.845;6.255;127.4;22.0
0.852;6.276;128.6;22.0
0.860;6.341;129.7;22.0
0.867;6.316;130.9;22.0
0.875;6.236;132.0;22.0
0.883;6.159;133.1;22.0
0.890;6.140;134.3;22.0
0.898;6.202;135.4;22.0
0.906;6.252;136.6;22.0
0.913;6.282;137.7;22.0
0.921;6.199;138.9;22.0
0.928;6.096;140.0;22.0
0.936;6.041;141.1;22.0
0.944;6.119;142.3;22.0
0.951;6.223;143.4;22.0
0.959;6.239;144.6;22.0
0.967;6.137;145.7;22.0
0.974;6.017;146.8;22.0
0.982;6.022;148.0;22.0
0.989;6.100;149.1;22.0
0.997;6.138;150.3;22.0
1.005;6.163;151.4;22.0
1.012;6.080;152.6;22.0
1.020;5.991;153.7;22.0
1.027;5.917;154.8;22.0
1.035;6.006;156.0;22.0
1.043;6.067;157.1;22.0
1.050;6.100;158.3;22.0
1.058;6.069;159.4;22.0
1.066;5.963;160.5;22.0
1.073;5.912;161.7;22.0
1.081;5.883;162.8;22.0
1.088;5.880;164.0;22.0
1.096;5.905;165.1;22.0
1.104;5.990;166.3;22.0
1.111;6.042;167.4;22.0
1.119;6.026;168.5;22.0
1.126;6.001;169.7;22.0
1.134;5.894;170.8;22.0
1.142;5.865;172.0;22.0
1.149;5.810;173.1;22.0
1.157;5.781;174.2;22.0
1.165;5.798;175.4;22.0
1.172;5.848;176.5;22.0
1.180;5.922;177.7;22.0
1.187;5.932;178.8;22.0
1.195;5.914;179.9;22.0
1.203;5.816;181.1;22.0
1.210;5.752;182.2;22.0
1.218;5.641;183.4;22.0
1.225;5.686;184.5;22.0
1.233;5.621;185.7;22.0
1.241;5.731;186.8;22.0
1.248;5.781;187.9;22.0
1.256;5.836;189.1;22.0
1.263;5.798;190.2;22.0
1.271;5.780;191.4;22.0
1.279;5.739;192.5;22.0
1.286;5.650;193.6;22.0
1.294;5.594;194.8;22.0
1.302;5.590;195.9;22.0
1.309;5.638;197.1;22.0
1.317;5.705;198.2;22.0
1.324;5.701;199.3;22.0
1.332;5.719;200.5;22.0
1.340;5.659;201.6;22.0
1.347;5.540;202.8;22.0
1.355;5.492;203.9;22.0
1.362;5.513;205.0;22.0
1.370;5.561;206.2;22.0
1.378;5.626;207.3;22.0
1.385;5.631;208.5;22.0
1.393;5.574;209.6;22.0
1.401;5.536;210.8;22.0
1.408;5.407;211.9;22.0
1.416;5.362;213.0;22.0
1.423;5.425;214.2;22.0
1.431;5.513;215.3;22.0
1.439;5.513;216.5;22.0
1.446;5.460;217.6;22.0
1.454;5.391;218.7;22.0
1.461;5.307;219.9;22.0
1.469;5.259;221.0;22.0
1.477;5.241;222.2;22.0
1.484;5.269;223.3;22.0
1.492;5.354;224.4;22.0
1.499;5.362;225.6;22.0
1.507;5.299;226.7;22.0
1.515;5.195;227.9;22.0
1.522;5.125;229.0;22.0
1.530;5.170;230.2;22.0
1.538;5.189;231.3;22.0
1.545;5.244;232.4;22.0
1.553;5.206;233.6;22.0
1.560;5.068;234.7;22.0
1.568;4.967;235.9;22.0
1.577;5.114;237.2;22.0
1.577;5.114;237.2;22.0
1.584;4.978;238.3;22.0
1.590;5.024;239.3;22.0
1.592;5.041;239.7;22.0
1.592;5.041;239.7;22.0
1.594;5.042;240.0;22.0
1.596;5.029;240.4;22.0
1.598;5.020;240.8;22.0
1.598;5.020;240.8;22.0
1.600;4.998;241.2;22.0
1.602;4.982;241.6;22.0
1.604;4.966;241.9;22.0
1.604;4.966;241.9;22.0
1.606;4.940;242.3;22.0
1.616;4.805;264.0;22.3
1.626;4.770;275.6;22.3
1.636;4.538;287.2;22.3
1.646;4.671;298.8;22.3
1.656;4.537;310.4;22.3
1.666;4.353;322.0;22.4
1.676;4.308;333.6;22.3
1.686;4.296;345.2;22.3
1.696;4.115;356.8;22.3
1.706;4.226;368.4;22.3
1.716;4.168;380.0;22.3
1.726;3.983;391.6;22.3
1.736;4.060;403.2;22.3
1.746;4.002;414.8;22.3
1.756;3.968;426.4;22.3
1.766;3.752;438.0;22.3
1.776;3.874;449.6;22.3
1.786;3.730;461.2;22.3
1.796;3.644;472.8;22.3
1.806;3.586;484.4;22.3
1.816;3.749;496.0;22.3
1.826;3.570;507.6;22.3
1.836;3.664;519.2;22.3
1.846;3.650;530.8;22.3
1.856;3.615;542.4;22.3
1.866;3.432;554.0;22.3
1.866;3.629;554.1;22.3
1.876;3.482;565.7;22.3
1.876;3.513;565.9;22.3
1.886;3.579;577.5;22.3
1.896;3.444;589.1;22.3
1.896;3.507;590.3;22.3
1.906;3.407;601.9;22.3
1.906;3.522;602.4;22.3
1.916;3.332;614.0;22.3
1.916;3.528;614.2;22.3
1.926;3.421;625.8;22.3
1.926;3.503;628.7;22.3
1.936;3.491;640.3;22.3
1.936;3.495;649.2;22.3
1.946;3.297;660.8;22.3
1.946;3.281;670.9;22.3
