ml;pH;sec;°C
0.776;6.268;117.1;21.3
0.784;6.202;118.3;21.3
0.791;6.135;119.4;21.3
0.799;6.088;120.6;21.3
0.806;5.964;121.7;21.3
0.814;5.989;122.9;21.3
0.822;6.031;124.0;21.3
0.829;6.129;125.1;21.3
0.837;6.118;126.3;21.3
0.845;6.061;127.4;21.3
0.852;5.942;128.6;21.3
0.860;5.869;129.7;21.3
0.867;5.821;130.8;21.3
0.875;5.889;132.0;21.3
0.883;5.925;133.1;21.3
0.890;6.033;134.3;21.3
0.898;6.043;135.4;21.3
0.905;6.022;136.5;21.3
0.913;5.985;137.7;21.3
0.921;5.925;138.8;21.3
0.928;5.807;140.0;21.3
0.936;5.761;141.1;21.3
0.943;5.792;142.3;21.3
0.951;5.913;143.4;21.3
0.959;5.911;144.5;21.3
0.966;5.955;145.7;21.3
0.974;5.911;146.8;21.3
0.982;5.795;148.0;21.3
0.989;5.743;149.1;21.3
0.997;5.655;150.2;21.3
1.004;5.646;151.4;21.3
1.012;5.685;152.5;21.3
1.020;5.745;153.7;21.3
1.027;5.822;154.8;21.3
1.035;5.799;155.9;21.3
1.042;5.678;157.1;21.3
1.050;5.420;158.2;21.3
1.058;5.458;159.4;21.3
1.065;5.520;160.5;21.3
1.073;5.590;161.7;21.3
1.081;5.661;162.8;21.3
1.088;5.684;163.9;21.3
1.096;5.571;165.1;21.3
1.103;5.479;166.2;21.3
1.111;5.462;167.4;21.3
1.119;5.583;168.5;21.3
1.126;5.608;169.6;21.3
1.134;5.501;170.8;21.3
1.141;5.350;171.9;21.3
1.149;5.305;173.1;21.3
1.157;5.336;174.2;21.3
1.164;5.439;175.4;21.3
1.172;5.466;176.5;21.3
1.180;5.458;177.6;21.3
1.187;5.371;178.8;21.3
1.195;5.243;179.9;21.3
1.202;5.132;181.1;21.3
1.210;5.123;182.2;21.3
1.218;5.091;183.3;21.3
1.225;5.223;184.5;21.3
1.233;5.256;185.6;21.3
1.240;5.245;186.8;21.3
1.248;5.162;187.9;21.3
1.256;5.027;189.0;21.3
1.263;4.951;190.2;21.3
1.267;5.082;190.8;21.3
1.269;5.090;191.1;21.3
1.271;5.083;191.5;21.3
1.271;5.083;191.5;21.3
1.273;5.079;191.9;21.3
1.275;5.064;192.3;21.3
1.277;5.055;192.7;21.3
1.277;5.055;192.7;21.3
1.279;5.033;193.0;21.3
1.281;4.984;193.4;21.3
1.283;4.961;193.8;21.3
1.283;4.961;193.8;21.3
1.285;4.902;194.2;21.3
1.295;4.803;215.9;21.7
1.305;4.644;227.4;21.7
1.315;4.689;239.0;21.7
1.325;4.391;250.6;21.7
1.335;4.476;262.2;21.7
1.345;4.219;273.8;21.7
1.355;4.255;285.4;21.7
1.365;4.177;297.0;21.7
1.375;4.018;308.6;21.8
1.385;4.176;320.2;21.7
1.395;4.019;331.8;21.8
1.405;3.821;343.4;21.8
1.415;3.989;355.0;21.7
1.425;3.747;366.6;21.8
1.435;3.914;378.2;21.7
1.445;3.671;389.8;21.8
1.455;3.823;401.4;21.8
1.465;3.595;413.0;21.8
1.475;3.728;424.6;21.7
1.485;3.653;436.2;21.8
1.495;3.503;447.8;21.8
1.505;3.699;459.4;21.7
1.515;3.475;471.0;21.8
1.515;3.678;471.2;21.8
1.525;3.486;482.8;21.8
1.525;3.604;483.0;21.8
1.535;3.481;494.6;21.8
1.535;3.552;494.8;21.8
1.545;3.465;506.4;21.8
1.545;3.559;506.6;21.8
1.555;3.567;518.1;21.8
1.565;3.338;529.7;21.8
1.565;3.564;529.9;21.8
1.575;3.321;541.5;21.8
1.575;3.544;541.7;21.8
1.585;3.383;553.3;21.8
1.585;3.499;555.2;21.8
1.595;3.286;566.8;21.8
1.595;3.495;567.0;21.8
1.605;3.261;578.6;21.8
1.605;3.495;579.9;21.8
1.615;3.263;591.5;21.8
1.615;3.340;601.6;21.8
