ml;pH;sec;°C
1.232;5.299;185.6;22.0
1.240;5.260;186.7;22.0
1.248;5.193;187.8;22.0
1.255;5.110;189.0;22.0
1.263;5.056;190.1;22.0
1.270;5.024;191.3;22.0
1.278;4.996;192.4;22.0
1.286;4.977;193.5;22.0
1.293;4.999;194.7;22.0
1.295;4.995;195.1;22.0
1.297;4.996;195.4;22.0
1.299;4.982;195.8;22.0
1.299;4.982;195.8;22.0
1.301;4.970;196.2;22.0
1.303;4.958;196.6;22.0
1.305;4.946;197.0;22.0
1.305;4.946;197.0;22.0
1.307;4.929;197.3;22.0
1.317;4.762;219.0;22.3
1.327;4.574;230.6;22.4
1.337;4.591;242.2;22.3
1.347;4.466;253.8;22.4
1.357;4.415;265.4;22.3
1.367;4.272;277.0;22.4
1.377;4.271;288.6;22.3
1.387;4.115;300.2;22.4
1.397;4.144;311.8;22.3
1.407;4.002;323.4;22.4
1.417;3.943;334.9;22.3
1.427;4.173;346.5;22.3
1.437;3.858;358.1;22.4
1.447;3.885;369.7;22.3
1.457;3.770;381.3;22.4
1.467;3.748;392.9;22.3
1.477;3.778;404.5;22.4
1.487;3.655;416.1;22.3
1.497;3.725;427.7;22.3
1.507;3.707;439.3;22.3
1.517;3.512;450.9;22.4
1.527;3.493;462.5;22.4
1.527;3.678;462.7;22.4
1.537;3.456;474.3;22.4
1.537;3.661;474.5;22.4
1.547;3.572;486.1;22.3
1.557;3.474;497.6;22.3
1.557;3.551;497.8;22.3
1.567;3.485;509.4;22.3
1.567;3.496;509.6;22.3
1.577;3.507;521.2;22.3
1.587;3.386;532.8;22.3
1.587;3.513;533.0;22.3
1.597;3.442;544.6;22.3
1.597;3.500;546.3;22.3
1.607;3.369;557.9;22.3
1.607;3.495;559.2;22.3
1.617;3.456;570.8;22.3
1.617;3.499;574.8;22.3
1.627;3.347;586.4;22.3
1.627;3.275;596.5;22.3
