ml;pH;sec;°C
0.784;6.077;118.3;21.9
0.791;6.076;119.4;21.9
0.799;6.029;120.6;21.9
0.806;5.982;121.7;21.9
0.814;5.981;122.9;21.9
0.822;5.937;124.0;21.9
0.829;5.891;125.1;21.9
0.837;5.869;126.3;21.9
0.845;5.878;127.4;21.9
0.852;5.906;128.6;21.9
0.860;5.998;129.7;21.9
0.867;6.054;130.8;21.9
0.875;6.066;132.0;21.9
0.883;6.025;133.1;21.9
0.890;5.926;134.3;21.9
0.898;5.862;135.4;21.9
0.905;5.742;136.6;21.9
0.913;5.708;137.7;21.9
0.921;5.705;138.8;21.9
0.928;5.823;140.0;21.9
0.936;5.894;141.1;21.9
0.944;5.935;142.3;21.9
0.951;5.848;143.4;21.9
0.959;5.709;144.5;21.9
0.966;5.687;145.7;21.9
0.974;5.707;146.8;21.9
0.982;5.841;148.0;21.9
0.989;5.873;149.1;21.9
0.997;5.868;150.3;21.9
1.004;5.830;151.4;21.9
1.012;5.794;152.5;21.9
1.020;5.693;153.7;21.9
1.027;5.623;154.8;21.9
1.035;5.659;156.0;21.9
1.043;5.704;157.1;21.9
1.050;5.758;158.2;21.9
1.058;5.711;159.4;21.9
1.065;5.745;160.5;21.9
1.073;5.679;161.7;21.9
1.081;5.620;162.8;21.9
1.088;5.498;164.0;21.9
1.096;5.453;165.1;21.9
1.103;5.407;166.2;21.9
1.111;5.431;167.4;21.9
1.119;5.515;168.5;21.9
1.126;5.560;169.7;21.9
1.134;5.580;170.8;21.9
1.142;5.592;171.9;21.9
1.149;5.582;173.1;21.9
1.157;5.563;174.2;21.9
1.164;5.523;175.4;21.9
1.172;5.420;176.5;21.9
1.180;5.315;177.6;21.9
1.187;5.268;178.8;21.9
1.195;5.217;179.9;21.9
1.202;5.236;181.1;21.9
1.210;5.343;182.2;21.9
1.218;5.217;183.4;21.9
1.225;5.253;184.5;21.9
1.233;5.181;185.6;21.9
1.241;5.146;186.8;21.9
1.248;5.079;187.9;21.9
1.257;4.986;189.2;21.9
1.257;4.986;189.3;21.9
1.259;4.933;189.6;21.9
1.259;4.958;199.7;22.0
1.259;4.958;199.7;22.0
1.259;5.135;199.9;22.0
1.261;5.140;200.3;22.0
1.263;5.143;200.7;22.0
1.265;5.124;201.0;22.0
1.265;5.124;201.0;22.0
1.267;5.119;201.4;22.0
1.269;5.114;201.8;22.0
1.271;5.104;202.2;22.0
1.271;5.104;202.2;22.0
1.273;5.060;202.6;22.0
1.275;5.044;202.9;22.0
1.277;5.011;203.3;22.0
1.277;5.011;203.3;22.0
1.279;4.997;203.7;22.0
1.281;4.985;204.1;22.0
1.283;4.942;204.5;22.0
1.293;4.970;226.1;22.0
1.293;4.970;226.1;22.0
1.293;4.970;226.1;22.0
1.293;4.971;226.5;22.0
1.295;4.973;226.9;22.0
1.297;4.952;227.3;22.0
1.299;4.943;227.7;22.0
1.309;4.807;249.3;22.0
1.319;4.641;260.9;22.0
1.329;4.544;272.5;22.0
1.339;4.589;284.1;22.0
1.349;4.324;295.7;22.1
1.359;4.226;307.3;22.1
1.369;4.342;318.9;22.0
1.379;4.136;330.5;22.0
1.389;4.016;342.1;22.1
1.399;4.075;353.7;22.0
1.409;4.125;365.3;22.0
1.419;3.994;376.9;22.1
1.429;3.814;388.6;22.1
1.439;3.846;400.2;22.1
1.449;3.868;411.8;22.1
1.459;3.805;423.4;22.1
1.469;3.666;435.0;22.1
1.479;3.603;446.6;22.1
1.489;3.725;458.2;22.1
1.499;3.758;469.8;22.1
1.509;3.515;481.4;22.1
1.519;3.721;493.0;22.1
1.529;3.551;504.6;22.1
1.539;3.640;516.2;22.1
1.549;3.694;527.8;22.1
1.559;3.479;539.4;22.1
1.559;3.514;539.6;22.1
1.569;3.420;551.2;22.1
1.569;3.508;551.4;22.1
1.579;3.594;563.0;22.1
1.589;3.326;574.6;22.1
1.589;3.547;574.7;22.1
1.599;3.389;586.3;22.1
1.599;3.498;587.1;22.1
1.609;3.282;598.7;22.1
1.609;3.516;598.9;22.1
1.619;3.290;610.5;22.1
1.619;3.524;614.3;22.1
1.629;3.298;625.9;22.1
1.629;3.470;636.0;22.1
