ml;pH;sec;°C
0.951;5.841;143.4;21.3
0.959;5.810;144.5;21.3
0.966;5.844;145.7;21.3
0.974;5.935;146.8;21.3
0.982;5.958;148.0;21.3
0.989;5.985;149.1;21.3
0.997;5.835;150.3;21.3
1.004;5.751;151.4;21.3
1.012;5.706;152.5;21.3
1.020;5.756;153.7;21.3
1.027;5.868;154.8;21.3
1.035;5.849;156.0;21.3
1.043;5.851;157.1;21.3
1.050;5.783;158.2;21.3
1.058;5.732;159.4;21.3
1.065;5.626;160.5;21.3
1.073;5.596;161.7;21.3
1.081;5.601;162.8;21.3
1.088;5.655;163.9;21.3
1.096;5.750;165.1;21.3
1.103;5.704;166.2;21.3
1.111;5.656;167.4;21.3
1.119;5.564;168.5;21.3
1.126;5.510;169.7;21.3
1.134;5.482;170.8;21.3
1.141;5.532;171.9;21.3
1.149;5.542;173.1;21.3
1.157;5.612;174.2;21.3
1.164;5.606;175.4;21.3
1.172;5.551;176.5;21.3
1.180;5.461;177.6;21.3
1.187;5.344;178.8;21.3
1.195;5.298;179.9;21.3
1.202;5.383;181.1;21.3
1.210;5.416;182.2;21.3
1.218;5.408;183.3;21.3
1.225;5.461;184.5;21.3
1.233;5.352;185.6;21.3
1.240;5.204;186.8;21.3
1.248;5.108;187.9;21.3
1.256;5.126;189.1;21.3
1.263;5.228;190.2;21.3
1.271;5.248;191.3;21.3
1.279;5.215;192.5;21.3
1.286;5.078;193.6;21.3
1.294;4.968;194.8;21.3
1.297;5.098;195.3;21.3
1.299;5.097;195.7;21.3
1.301;5.074;196.1;21.3
1.301;5.074;196.1;21.3
1.303;5.075;196.5;21.3
1.305;5.076;196.8;21.3
1.307;5.070;197.2;21.3
1.307;5.070;197.2;21.3
1.309;5.050;197.6;21.3
1.311;5.029;198.0;21.3
1.313;5.009;198.4;21.3
1.313;5.009;198.4;21.3
1.315;4.993;198.7;21.3
1.317;4.963;199.1;21.3
1.319;4.944;199.5;21.3
1.329;4.817;221.2;21.7
1.339;4.666;232.8;21.7
1.349;4.642;244.4;21.7
1.359;4.485;256.0;21.7
1.369;4.421;267.6;21.8
1.379;4.397;279.2;21.7
1.389;4.152;290.8;21.8
1.399;4.214;302.4;21.8
1.409;4.199;313.9;21.7
1.419;3.942;325.5;21.8
1.429;4.018;337.1;21.7
1.439;3.828;348.7;21.8
1.449;3.942;360.3;21.8
1.459;3.746;371.9;21.8
1.469;3.809;383.5;21.8
1.479;3.799;395.1;21.8
1.489;3.759;406.7;21.8
1.499;3.768;418.3;21.8
1.509;3.554;429.9;21.8
1.519;3.745;441.5;21.8
1.529;3.575;453.1;21.8
1.539;3.522;464.7;21.8
1.549;3.526;476.3;21.8
1.559;3.470;487.9;21.8
1.559;3.589;488.1;21.8
1.569;3.417;499.7;21.8
1.569;3.606;499.9;21.8
1.579;3.487;511.5;21.8
1.579;3.505;512.0;21.8
1.589;3.466;523.6;21.8
1.589;3.540;525.0;21.8
1.599;3.337;536.6;21.8
1.599;3.556;536.8;21.8
1.609;3.302;548.4;21.8
1.609;3.612;548.5;21.8
1.619;3.301;560.1;21.8
1.619;3.503;560.3;21.8
1.629;3.359;571.9;21.8
1.629;3.498;574.0;21.8
1.639;3.290;585.6;21.8
1.639;3.425;595.7;21.8
