ml;pH;sec;°C
0.875;6.059;132.0;19.9
0.883;5.924;133.1;19.9
0.890;5.897;134.3;19.9
0.898;5.940;135.4;19.9
0.905;6.004;136.5;19.9
0.913;6.114;137.7;19.9
0.921;6.154;138.8;19.9
0.928;6.092;140.0;19.9
0.936;5.852;141.1;19.9
0.943;5.843;142.2;19.9
0.951;5.890;143.4;19.9
0.959;6.009;144.5;19.9
0.966;6.079;145.7;19.9
0.974;6.079;146.8;19.9
0.981;5.976;147.9;19.9
0.989;5.792;149.1;19.9
0.997;5.753;150.2;19.9
1.004;5.778;151.4;19.9
1.012;5.845;152.5;19.9
1.020;5.953;153.6;19.9
1.027;6.010;154.8;19.9
1.035;5.952;155.9;19.9
1.042;5.814;157.1;19.9
1.050;5.729;158.2;19.9
1.058;5.674;159.4;19.9
1.065;5.712;160.5;19.9
1.073;5.769;161.6;19.9
1.080;5.881;162.8;19.9
1.088;5.918;163.9;19.9
1.096;5.842;165.1;19.9
1.103;5.660;166.2;19.9
1.111;5.592;167.3;19.9
1.119;5.662;168.5;19.9
1.126;5.763;169.6;19.9
1.134;5.835;170.8;19.9
1.141;5.824;171.9;19.9
1.149;5.655;173.0;19.9
1.157;5.559;174.2;19.9
1.164;5.506;175.3;19.9
1.172;5.642;176.5;19.9
1.179;5.760;177.6;19.9
1.187;5.648;178.8;19.9
1.195;5.504;179.9;19.9
1.202;5.445;181.0;19.9
1.210;5.570;182.2;19.9
1.218;5.646;183.3;19.9
1.225;5.612;184.5;19.9
1.233;5.438;185.6;19.9
1.240;5.410;186.7;19.9
1.248;5.342;187.9;19.9
1.256;5.535;189.0;19.9
1.263;5.599;190.2;19.9
1.271;5.561;191.3;19.9
1.278;5.438;192.5;19.9
1.286;5.300;193.6;19.9
1.294;5.249;194.7;19.9
1.301;5.266;195.9;19.9
1.309;5.347;197.0;19.9
1.317;5.462;198.2;19.9
1.324;5.269;199.3;19.9
1.332;5.143;200.4;19.9
1.339;5.185;201.6;19.9
1.347;5.297;202.7;19.9
1.355;5.367;203.9;19.9
1.362;5.310;205.0;19.9
1.370;5.194;206.1;19.9
1.377;5.050;207.3;19.9
1.385;4.965;208.4;19.9
1.393;5.012;209.6;19.9
1.400;5.112;210.7;19.9
1.408;5.158;211.9;19.9
1.408;5.158;211.9;19.9
1.410;5.169;212.2;19.9
1.412;5.152;212.6;19.9
1.414;5.129;213.0;19.9
1.414;5.129;213.0;19.9
1.416;5.095;213.4;19.9
1.418;5.074;213.8;19.9
1.420;5.045;214.1;19.9
1.420;5.045;214.1;19.9
1.422;4.991;214.5;19.9
1.424;4.946;214.9;19.9
1.427;4.985;215.5;19.9
1.427;4.985;215.5;19.9
1.429;5.001;215.8;19.9
1.431;5.017;216.2;19.9
1.433;5.021;216.6;19.9
1.433;5.021;216.6;19.9
1.435;4.997;217.0;19.9
1.437;4.990;217.4;19.9
1.439;4.990;217.7;19.9
1.439;4.990;217.7;19.9
1.441;4.978;218.1;19.9
1.443;4.904;218.5;19.9
1.453;4.827;240.2;21.5
1.463;4.804;251.8;21.5
1.473;4.649;263.4;21.5
1.483;4.681;275.0;21.5
1.493;4.571;286.6;21.5
1.503;4.332;298.2;21.6
1.513;4.128;309.8;21.6
1.523;4.062;321.4;21.6
1.533;4.071;333.0;21.5
1.543;3.923;344.6;21.5
1.553;4.120;356.2;21.5
1.563;4.123;367.8;21.5
1.573;3.860;379.4;21.6
1.583;3.729;391.0;21.5
1.593;3.904;402.6;21.5
1.603;3.890;414.2;21.5
1.613;3.544;425.7;21.5
1.623;3.714;437.3;21.5
1.633;3.727;448.9;21.5
1.643;3.778;460.5;21.5
1.653;3.482;472.1;21.6
1.653;3.646;472.3;21.6
1.663;3.559;483.9;21.5
1.673;3.453;495.5;21.5
1.673;3.674;495.7;21.5
1.683;3.355;507.3;21.5
1.683;3.640;507.5;21.5
1.693;3.341;519.1;21.5
1.693;3.644;519.3;21.5
1.703;3.456;530.9;21.5
1.703;3.514;531.6;21.5
1.713;3.291;543.2;21.5
1.713;3.555;543.4;21.5
1.723;3.363;555.0;21.5
1.723;3.500;556.9;21.5
1.733;3.305;568.5;21.5
1.733;3.498;570.8;21.5
1.743;3.196;582.4;21.5
1.743;3.520;582.6;21.5
1.753;3.342;594.2;21.5
1.753;3.497;597.0;21.5
1.763;3.190;608.6;21.6
1.763;3.500;616.4;21.6
1.773;3.324;628.0;21.5
1.773;3.320;638.1;21.5
