ml;pH;sec;°C
0.464;6.467;70.4;20.4
0.471;6.427;71.5;20.4
0.479;6.378;72.6;20.4
0.487;6.306;73.8;20.4
0.494;6.262;74.9;20.4
0.502;6.257;76.1;20.4
0.509;6.281;77.2;20.4
0.517;6.311;78.3;20.4
0.525;6.325;79.5;20.4
0.532;6.344;80.6;20.4
0.540;6.338;81.8;20.4
0.548;6.271;82.9;20.4
0.555;6.199;84.0;20.4
0.563;6.123;85.2;20.4
0.570;6.115;86.3;20.4
0.578;6.157;87.5;20.4
0.586;6.173;88.6;20.4
0.593;6.195;89.7;20.4
0.601;6.215;90.9;20.4
0.608;6.203;92.0;20.4
0.616;6.132;93.2;20.4
0.624;6.013;94.3;20.4
0.631;5.985;95.5;20.4
0.639;6.013;96.6;20.4
0.646;6.051;97.7;20.4
0.654;5.925;98.9;20.4
0.662;5.928;100.0;20.4
0.669;5.865;101.2;20.4
0.677;5.806;102.3;20.4
0.685;5.752;103.4;20.4
0.692;5.627;104.6;20.4
0.700;5.603;105.7;20.4
0.707;5.666;106.9;20.4
0.715;5.720;108.0;20.4
0.723;5.805;109.1;20.4
0.730;5.861;110.3;20.4
0.738;5.765;111.4;20.4
0.745;5.644;112.6;20.4
0.753;5.651;113.7;20.4
0.761;5.728;114.9;20.4
0.768;5.769;116.0;20.4
0.776;5.805;117.1;20.4
0.784;5.793;118.3;20.4
0.791;5.716;119.4;20.4
0.799;5.629;120.6;20.4
0.806;5.616;121.7;20.4
0.814;5.619;122.8;20.4
0.822;5.618;124.0;20.4
0.829;5.596;125.1;20.4
0.837;5.512;126.3;20.4
0.844;5.562;127.4;20.4
0.852;5.426;128.6;20.4
0.860;5.415;129.7;20.4
0.867;5.413;130.8;20.4
0.875;5.454;132.0;20.4
0.883;5.387;133.1;20.4
0.890;5.448;134.3;20.4
0.898;5.417;135.4;20.4
0.905;5.406;136.5;20.4
0.913;5.350;137.7;20.4
0.921;5.321;138.8;20.4
0.928;5.278;140.0;20.4
0.936;5.303;141.1;20.4
0.943;5.142;142.2;20.4
0.951;5.255;143.4;20.4
0.959;5.257;144.5;20.4
0.966;5.221;145.7;20.4
0.974;5.077;146.8;20.4
0.981;5.018;147.9;20.4
0.990;4.957;149.3;20.4
0.990;4.957;149.3;20.4
0.992;4.835;149.7;20.4
0.992;5.040;159.7;20.9
0.992;5.040;159.7;20.9
0.992;5.120;159.9;20.9
0.999;5.071;161.1;20.9
1.008;4.988;162.4;20.9
1.008;4.988;162.4;20.9
1.010;4.988;162.8;20.9
1.012;4.997;163.2;20.9
1.014;4.960;163.5;20.9
1.014;4.960;163.5;20.9
1.016;4.926;163.9;20.9
1.026;4.826;185.6;20.9
1.036;4.913;197.2;20.9
1.046;4.708;208.8;20.9
1.056;4.728;220.4;20.9
1.066;4.670;232.0;20.9
1.076;4.470;243.6;20.9
1.086;4.504;255.2;20.9
1.096;4.380;266.8;20.9
1.106;4.181;278.4;21.0
1.116;4.145;290.0;20.9
1.126;4.161;301.6;20.9
1.136;4.072;313.2;20.9
1.146;3.974;324.8;21.0
1.156;3.844;336.4;21.0
1.166;3.830;347.9;20.9
1.176;3.853;359.5;21.0
1.186;3.791;371.1;21.0
1.196;3.686;382.7;21.0
1.206;3.606;394.3;21.0
1.216;3.565;405.9;21.0
1.226;3.545;417.5;21.0
1.236;3.542;429.1;21.0
1.246;3.474;440.7;21.0
1.246;3.608;440.9;21.0
1.256;3.572;452.5;21.0
1.266;3.510;464.1;21.0
1.276;3.470;475.7;21.0
1.276;3.514;476.5;21.0
1.286;3.415;488.1;21.0
1.286;3.499;490.7;21.0
1.296;3.461;502.3;21.0
1.296;3.371;512.4;21.0
