ml;pH;sec;°C
0.677;6.322;102.3;22.5
0.684;6.349;103.4;22.5
0.692;6.365;104.6;22.5
0.700;6.337;105.7;22.5
0.707;6.313;106.9;22.5
0.715;6.265;108.0;22.5
0.723;6.249;109.1;22.5
0.730;6.258;110.3;22.5
0.738;6.283;111.4;22.5
0.745;6.290;112.6;22.5
0.753;6.282;113.7;22.5
0.761;6.247;114.8;22.5
0.768;6.198;116.0;22.5
0.776;6.166;117.1;22.5
0.783;6.207;118.3;22.5
0.791;6.232;119.4;22.5
0.799;6.214;120.6;22.5
0.806;6.134;121.7;22.5
0.814;6.130;122.8;22.5
0.822;6.082;124.0;22.5
0.829;6.163;125.1;22.5
0.837;6.174;126.3;22.5
0.844;6.165;127.4;22.5
0.852;6.138;128.5;22.5
0.860;6.126;129.7;22.5
0.867;6.101;130.8;22.5
0.875;6.050;132.0;22.5
0.882;6.051;133.1;22.5
0.890;6.093;134.2;22.5
0.898;6.104;135.4;22.5
0.905;6.083;136.5;22.5
0.913;6.072;137.7;22.5
0.920;6.027;138.8;22.5
0.928;5.956;139.9;22.5
0.936;5.961;141.1;22.5
0.943;5.981;142.2;22.5
0.951;6.012;143.4;22.5
0.959;5.983;144.5;22.5
0.966;5.917;145.7;22.5
0.974;5.880;146.8;22.5
0.981;5.889;147.9;22.5
0.989;5.929;149.1;22.5
0.997;5.931;150.2;22.5
1.004;5.928;151.4;22.5
1.012;5.872;152.5;22.5
1.019;5.830;153.6;22.5
1.027;5.826;154.8;22.5
1.035;5.834;155.9;22.5
1.042;5.862;157.1;22.5
1.050;5.935;158.2;22.5
1.057;5.855;159.3;22.5
1.065;5.793;160.5;22.5
1.073;5.755;161.6;22.5
1.080;5.743;162.8;22.5
1.088;5.755;163.9;22.5
1.096;5.786;165.0;22.5
1.103;5.783;166.2;22.5
1.111;5.774;167.3;22.5
1.118;5.730;168.5;22.5
1.126;5.725;169.6;22.5
1.134;5.577;170.7;22.5
1.141;5.672;171.9;22.5
1.149;5.654;173.0;22.5
1.156;5.661;174.2;22.5
1.164;5.652;175.3;22.5
1.172;5.594;176.5;22.5
1.179;5.563;177.6;22.5
1.187;5.549;178.7;22.5
1.194;5.571;179.9;22.5
1.202;5.589;181.0;22.5
1.210;5.624;182.2;22.5
1.217;5.551;183.3;22.5
1.225;5.502;184.4;22.5
1.233;5.472;185.6;22.5
1.240;5.456;186.7;22.5
1.248;5.453;187.9;22.5
1.255;5.470;189.0;22.5
1.263;5.460;190.1;22.5
1.271;5.409;191.3;22.5
1.278;5.367;192.4;22.5
1.286;5.364;193.6;22.5
1.293;5.360;194.7;22.5
1.301;5.356;195.8;22.5
1.309;5.351;197.0;22.5
1.316;5.310;198.1;22.5
1.324;5.272;199.3;22.5
1.331;5.224;200.4;22.5
1.339;5.246;201.6;22.5
1.347;5.251;202.7;22.5
1.354;5.237;203.8;22.5
1.362;5.193;205.0;22.5
1.370;5.109;206.1;22.5
1.377;5.077;207.3;22.5
1.385;5.051;208.4;22.5
1.392;5.059;209.5;22.5
1.400;5.073;210.7;22.5
1.408;5.026;211.8;22.5
1.416;4.975;213.2;22.5
1.416;4.975;213.2;22.5
1.418;4.970;213.5;22.5
1.420;4.970;213.9;22.5
1.422;4.927;214.3;22.5
1.432;4.781;236.0;22.7
1.442;4.714;247.6;22.7
1.452;4.652;259.2;22.8
1.462;4.576;270.8;22.8
1.472;4.564;282.4;22.8
1.482;4.528;294.0;22.7
1.492;4.443;305.6;22.8
1.502;4.361;317.2;22.8
1.512;4.259;328.7;22.8
1.522;4.140;340.3;22.8
1.532;4.053;351.9;22.8
1.542;4.013;363.5;22.8
1.552;4.020;375.1;22.8
1.562;3.964;386.7;22.8
1.572;3.905;398.3;22.8
1.582;3.838;409.9;22.8
1.592;3.723;421.5;22.8
1.602;3.680;433.1;22.8
1.612;3.738;444.7;22.8
1.622;3.698;456.3;22.8
1.632;3.579;467.9;22.8
1.642;3.617;479.5;22.7
1.652;3.598;491.1;22.8
1.662;3.522;502.7;22.8
1.672;3.557;514.3;22.8
1.682;3.463;525.9;22.8
1.682;3.522;526.1;22.8
1.692;3.451;537.7;22.7
1.692;3.505;538.2;22.7
1.702;3.463;549.9;22.8
1.702;3.495;556.9;22.8
1.712;3.391;568.5;22.8
1.712;3.476;578.6;22.8
