ml;pH;sec;°C
0.509;6.608;77.2;22.1
0.517;6.583;78.3;22.1
0.525;6.612;79.5;22.1
0.532;6.638;80.6;22.1
0.540;6.652;81.7;22.1
0.547;6.640;82.9;22.1
0.555;6.577;84.0;22.1
0.563;6.529;85.2;22.1
0.570;6.536;86.3;22.1
0.578;6.439;87.5;22.1
0.585;6.554;88.6;22.1
0.593;6.560;89.7;22.1
0.601;6.532;90.9;22.1
0.608;6.484;92.0;22.1
0.616;6.367;93.2;22.1
0.623;6.364;94.3;22.1
0.631;6.367;95.4;22.1
0.639;6.390;96.6;22.1
0.646;6.404;97.7;22.1
0.654;6.383;98.9;22.1
0.662;6.367;100.0;22.1
0.669;6.346;101.1;22.1
0.677;6.324;102.3;22.1
0.684;6.301;103.4;22.1
0.692;6.306;104.6;22.1
0.700;6.312;105.7;22.1
0.707;6.361;106.8;22.1
0.715;6.356;108.0;22.1
0.722;6.327;109.1;22.1
0.730;6.300;110.3;22.1
0.738;6.230;111.4;22.1
0.745;6.231;112.5;22.1
0.753;6.226;113.7;22.1
0.760;6.251;114.8;22.1
0.768;6.286;116.0;22.1
0.776;6.243;117.1;22.1
0.783;6.196;118.3;22.1
0.791;6.173;119.4;22.1
0.799;6.149;120.5;22.1
0.806;6.183;121.7;22.1
0.814;6.196;122.8;22.1
0.821;6.201;124.0;22.1
0.829;6.189;125.1;22.1
0.837;6.144;126.2;22.1
0.844;6.103;127.4;22.1
0.852;6.088;128.5;22.1
0.859;6.098;129.7;22.1
0.867;6.129;130.8;22.1
0.875;6.139;131.9;22.1
0.882;6.102;133.1;22.1
0.890;6.084;134.2;22.1
0.897;6.040;135.4;22.1
0.905;6.014;136.5;22.1
0.913;6.000;137.6;22.1
0.920;6.022;138.8;22.1
0.928;6.061;139.9;22.1
0.936;6.046;141.1;22.1
0.943;5.995;142.2;22.1
0.951;5.976;143.3;22.1
0.958;5.937;144.5;22.1
0.966;5.924;145.6;22.1
0.974;5.888;146.8;22.1
0.981;5.942;147.9;22.1
0.989;5.964;149.0;22.1
0.996;5.960;150.2;22.1
1.004;5.934;151.3;22.1
1.012;5.903;152.5;22.1
1.019;5.872;153.6;22.1
1.027;5.831;154.8;22.1
1.034;5.809;155.9;22.1
1.042;5.841;157.0;22.1
1.050;6.019;158.2;22.1
1.057;5.826;159.3;22.1
1.065;5.855;160.5;22.1
1.072;5.841;161.6;22.1
1.080;5.817;162.7;22.1
1.088;5.766;163.9;22.1
1.095;5.747;165.0;22.1
1.103;5.730;166.2;22.1
1.111;5.705;167.3;22.1
1.118;5.739;168.4;22.1
1.126;5.763;169.6;22.1
1.133;5.737;170.7;22.1
1.141;5.734;171.9;22.1
1.149;5.713;173.0;22.1
1.156;5.673;174.1;22.1
1.164;5.617;175.3;22.1
1.171;5.592;176.4;22.1
1.179;5.594;177.6;22.1
1.187;5.611;178.7;22.1
1.194;5.611;179.8;22.1
1.202;5.642;181.0;22.1
1.209;5.561;182.1;22.1
1.217;5.530;183.3;22.1
1.225;5.501;184.4;22.1
1.232;5.482;185.5;22.1
1.240;5.505;186.7;22.1
1.248;5.515;187.8;22.1
1.255;5.505;189.0;22.1
1.263;5.456;190.1;22.1
1.270;5.394;191.3;22.1
1.278;5.416;192.4;22.1
1.286;5.373;193.5;22.1
1.293;5.366;194.7;22.1
1.301;5.400;195.8;22.1
1.308;5.366;197.0;22.1
1.316;5.371;198.1;22.1
1.324;5.331;199.2;22.1
1.331;5.279;200.4;22.1
1.339;5.240;201.5;22.1
1.346;5.205;202.7;22.1
1.354;5.176;203.8;22.1
1.362;5.155;204.9;22.1
1.369;5.180;206.1;22.1
1.377;5.169;207.2;22.1
1.385;5.145;208.4;22.1
1.392;5.100;209.5;22.1
1.400;5.044;210.6;22.1
1.407;4.975;211.8;22.1
1.411;5.017;212.4;22.1
1.414;4.953;212.9;22.1
1.418;5.017;213.5;22.1
1.420;4.997;213.9;22.1
1.422;4.973;214.3;22.1
1.422;4.973;214.3;22.1
1.424;4.968;214.6;22.1
1.426;4.984;215.0;22.1
1.428;4.942;215.4;22.1
1.438;4.808;237.1;22.6
1.448;4.652;248.7;22.6
1.458;4.672;260.3;22.6
1.468;4.547;271.8;22.6
1.478;4.506;283.4;22.6
1.488;4.394;295.0;22.6
1.498;4.378;306.6;22.6
1.508;4.216;318.2;22.6
1.518;4.238;329.8;22.6
1.528;4.081;341.4;22.6
1.538;4.095;353.0;22.6
1.548;3.938;364.6;22.7
1.558;3.918;376.2;22.6
1.568;3.890;387.8;22.6
1.578;3.785;399.4;22.6
1.588;3.829;411.0;22.6
1.598;3.716;422.6;22.7
1.608;3.658;434.1;22.6
1.618;3.698;445.7;22.6
1.628;3.651;457.3;22.6
1.638;3.580;468.9;22.6
1.648;3.625;480.5;22.6
1.658;3.508;492.1;22.7
1.668;3.530;503.7;22.6
1.678;3.517;515.3;22.6
1.688;3.452;526.9;22.6
1.688;3.495;527.1;22.6
1.698;3.408;538.7;22.6
1.698;3.496;539.6;22.6
1.708;3.396;551.2;22.7
1.708;3.457;561.3;22.7
