ml;pH;sec;°C
0.624;6.357;94.3;21.9
0.631;6.416;95.5;21.9
0.639;6.414;96.6;21.9
0.647;6.426;97.8;21.9
0.654;6.354;98.9;21.9
0.662;6.284;100.0;21.9
0.669;6.275;101.2;21.9
0.677;6.317;102.3;21.9
0.685;6.325;103.5;21.9
0.692;6.314;104.6;21.9
0.700;6.258;105.7;21.9
0.708;6.227;106.9;21.9
0.715;6.220;108.0;21.9
0.723;6.256;109.2;21.9
0.730;6.271;110.3;21.9
0.738;6.250;111.5;21.9
0.746;6.238;112.6;21.9
0.753;6.182;113.7;21.9
0.761;6.136;114.9;21.9
0.769;6.197;116.0;21.9
0.776;6.229;117.2;21.9
0.784;6.254;118.3;21.9
0.791;6.182;119.4;21.9
0.799;6.126;120.6;21.9
0.807;6.071;121.7;21.9
0.814;6.059;122.9;21.9
0.822;6.063;124.0;21.9
0.829;6.112;125.2;21.9
0.837;6.119;126.3;21.9
0.845;6.134;127.4;21.9
0.852;6.102;128.6;21.9
0.860;6.059;129.7;21.9
0.867;5.960;130.9;21.9
0.875;5.955;132.0;21.9
0.883;5.998;133.1;21.9
0.890;6.004;134.3;21.9
0.898;6.019;135.4;21.9
0.906;6.019;136.6;21.9
0.913;5.962;137.7;21.9
0.921;5.893;138.8;21.9
0.928;5.918;140.0;21.9
0.936;5.941;141.1;21.9
0.944;5.860;142.3;21.9
0.951;5.949;143.4;21.9
0.959;5.969;144.5;21.9
0.966;5.937;145.7;21.9
0.974;5.895;146.8;21.9
0.982;5.863;148.0;21.9
0.989;5.824;149.1;21.9
0.997;5.818;150.3;21.9
1.004;5.867;151.4;21.9
1.012;5.895;152.5;21.9
1.020;5.947;153.7;21.9
1.027;5.830;154.8;21.9
1.035;5.752;156.0;21.9
1.043;5.726;157.1;21.9
1.050;5.709;158.2;21.9
1.058;5.733;159.4;21.9
1.065;5.759;160.5;21.9
1.073;5.786;161.7;21.9
1.081;5.796;162.8;21.9
1.088;5.801;163.9;21.9
1.096;5.757;165.1;21.9
1.103;5.680;166.2;21.9
1.111;5.671;167.4;21.9
1.119;5.651;168.5;21.9
1.126;5.649;169.6;21.9
1.134;5.643;170.8;21.9
1.141;5.669;171.9;21.9
1.149;5.651;173.1;21.9
1.157;5.578;174.2;21.9
1.164;5.538;175.4;21.9
1.172;5.545;176.5;21.9
1.180;5.556;177.6;21.9
1.187;5.558;178.8;21.9
1.195;5.582;179.9;21.9
1.202;5.564;181.1;21.9
1.210;5.509;182.2;21.9
1.218;5.460;183.3;21.9
1.225;5.437;184.5;21.9
1.233;5.442;185.6;21.9
1.240;5.458;186.8;21.9
1.248;5.428;187.9;21.9
1.256;5.484;189.0;21.9
1.263;5.409;190.2;21.9
1.271;5.386;191.3;21.9
1.279;5.343;192.5;21.9
1.286;5.302;193.6;21.9
1.294;5.278;194.7;21.9
1.301;5.260;195.9;21.9
1.309;5.273;197.0;21.9
1.317;5.264;198.2;21.9
1.324;5.239;199.3;21.9
1.332;5.145;200.5;21.9
1.339;5.091;201.6;21.9
1.347;5.148;202.7;21.9
1.355;5.078;203.9;21.9
1.362;5.098;205.0;21.9
1.370;5.122;206.2;21.9
1.378;5.116;207.3;21.9
1.385;5.080;208.4;21.9
1.393;5.019;209.6;21.9
1.400;4.954;210.7;21.9
1.404;4.965;211.3;21.9
1.406;4.962;211.7;21.9
1.408;4.962;212.1;21.9
1.408;4.962;212.1;21.9
1.410;4.957;212.4;21.9
1.412;4.931;212.8;21.9
1.422;4.803;234.5;22.2
1.432;4.765;246.1;22.2
1.442;4.671;257.7;22.2
1.452;4.550;269.3;22.2
1.462;4.494;280.9;22.2
1.472;4.492;292.5;22.2
1.482;4.422;304.1;22.2
1.492;4.272;315.7;22.2
1.502;4.290;327.3;22.2
1.512;4.110;338.9;22.2
1.522;4.150;350.5;22.2
1.532;3.982;362.1;22.2
1.542;3.991;373.7;22.2
1.552;3.851;385.3;22.2
1.562;3.891;396.9;22.2
1.572;3.851;408.4;22.2
1.582;3.708;420.0;22.2
1.592;3.751;431.6;22.2
1.602;3.703;443.2;22.2
1.612;3.598;454.8;22.2
1.622;3.627;466.4;22.2
1.632;3.593;478.0;22.2
1.642;3.562;489.6;22.2
1.652;3.552;501.2;22.2
1.662;3.535;512.8;22.2
1.672;3.430;524.4;22.2
1.672;3.540;524.6;22.2
1.682;3.419;536.2;22.2
1.682;3.502;536.4;22.2
1.692;3.438;548.0;22.2
1.692;3.386;558.0;22.2
